0,1,2,3,4,5,6,7
,singular,,plural,,,,
,1st person,2nd person,3rd person m,3rd person f,1st person,2nd person,3rd person
jien(a),int(i),hu(wa),hi(ja),aħna,intom,huma,
perfect,eżerċitajt,eżerċitajt,eżerċita,eżerċitat,eżerċitajna,eżerċitajtu,eżerċitaw
,,,,,,,
imperfect,neżerċita,teżerċita,jeżerċita,teżerċita,neżerċitaw,teżerċitaw,jeżerċitaw
,,,,,,,
imperative,,eżerċita,,,eżerċitaw,,
