0,1,2,3,4,5,6
,singular (vienskaitlis),plural (daudzskaitlis),,,,
nominative (nominatīvs),zirgs,zirgi,,,,
accusative (akuzatīvs),zirgu,zirgus,,,,
genitive (ģenitīvs),zirga,zirgu,,,,
dative (datīvs),zirgam,zirgiem,,,,
instrumental (instrumentālis),zirgu,zirgiem,,,,
locative (lokatīvs),zirgā,zirgos,,,,
vocative (vokatīvs),zirg,zirgi,,,,
"baltiņš  bēris, brūnis  melnis",,salnis  sarķis  sirmis,,ērzelis  ķēve  kumeļš,,pakavs  segli
