0,1,2
Case,Singular,Plural
Nominative,am fear,na fir
Vocative,fhir,fhir
Genitive,an fhir,nam fear/fir
Dative,leis an fhear,leis na fir
fear an taighe  fear-  fear-taighe,,fireann  fireannach  fireannta
