0,1,2
,singular,plural
Nominative,rádio,rádiot
Genitive,rádio,rádioid
Accusative,rádio,rádioid
Illative,rádioi,rádioide
Locative,rádios,rádioin
Comitative,rádioin,rádioiguin
Essive,rádion,
