0,1,2
Case,Singular,Plural
nominative,faroþ,faroþas
accusative,faroþ,faroþas
genitive,faroþes,faroþa
dative,faroþe,faroþum
Case,Singular,Plural
nominative,faroþ,faroþ
accusative,faroþ,faroþ
genitive,faroþes,faroþa
dative,faroþe,faroþum
