0,1,2,3,4,5,6,7,8,9
Dari,فروختن,,,,,,,,
Iranian Persian,فروختن,,,,,,,,
Tajik,фурӯхтан ‎(furüxtan),,,,,,,,
audio,,(file),,,,,,,
فروختن (foruxtán),infinitive,,,,,,,,
,,,,,,,,,
فروخت (foruxt),past stem,فروش (foruš),present stem,,,,,,
فروخته (foruxté),past participle,فروشنده (forušandé),present participle,,,,,,
indicative,,,,,,,,,
فروختیم (foruxtim),ما,فروختم (foruxtam),من,past,فروشیم (forušim),ما,فروشم (forušam),من,aorist
فروختید (foruxtid),شما,فروختی (foruxti),تو,فروشید (forušid),شما,فروشی (foruši),تو,,
فروختند (foruxtand),آنها,فروخت (foruxt),وی,فروشند (forušand),آنها,فروشد (forušad),وی,,
,,,,,,,,,
می‌فروختیم (mí-foruxtim),ما,می‌فروختم (mí-foruxtam),من,past (imperfect),می‌فروشیم (mí-forušim),ما,می‌فروشم (mí-forušam),من,present (imperfect)
می‌فروختید (mí-foruxtid),شما,می‌فروختی (mí-foruxti),تو,می‌فروشید (mí-forušid),شما,می‌فروشی (mí-foruši),تو,,
می‌فروختند (mí-foruxtand),آنها,می‌فروخت (mí-foruxt),وی,می‌فروشند (mí-forušand),آنها,می‌فروشد (mí-forušad),وی,,
,,,,,,,,,
داشتیم می‌فروختیم (dấštim mí-foruxtim),ما,داشتم می‌فروختم (dấštam mí-foruxtam),من,past progressive,داریم می‌فروشیم (dấrim mí-forušim),ما,دارم می‌فروشم (dấram mí-forušam),من,present progressive
داشتید می‌فروختید (dấštid mí-foruxtid),شما,داشتی می‌فروختی (dấšti mí-foruxti),تو,دارید می‌فروشید (dấrid mí-forušid),شما,داری می‌فروشی (dấri mí-foruši),تو,,
داشتند می‌فروختند (dấštand mí-foruxtand),آنها,داشت می‌فروخت (dâšt mí-foruxt),وی,دارند می‌فروشند (dấrand mí-forušand),آنها,دارد می‌فروشد (dấrad mí-forušad),وی,,
,,,,,,,,,
فروخته‌ایم (foruxté-im),ما,فروخته‌ام (foruxté-am),من,present perfect,فروخته بودیم (foruxté búdim),ما,فروخته بودم (foruxté búdam),من,pluperfect
فروخته‌اید (foruxté-id),شما,فروخته‌ای (foruxté-i),تو,فروخته بودید (foruxté búdid),شما,فروخته بودی (foruxté búdi),تو,,
فروخته‌اند (foruxté-and),آنها,فروخته است (foruxté ast),وی,فروخته بودند (foruxté búdand),آنها,فروخته بود (foruxté bud),وی,,
,,,,,,,,,
,خواهیم فروخت (xâhím foruxt),ما,خواهم فروخت (xâhám foruxt),من,future,,,,
خواهید فروخت (xâhíd foruxt),شما,خواهی فروخت (xâhí foruxt),تو,,,,,,
خواهند فروخت (xâhánd foruxt),آنها,خواهد فروخت (xâhád foruxt),وی,,,,,,
subjunctive,,,,,,,,,
فروخته باشیم (foruxté bấšim),ما,فروخته باشم (foruxté bấšam),من,past,بفروشیم (béforušim),ما,بفروشم (béforušam),من,present
فروخته باشید (foruxté bấšid),شما,فروخته باشی (foruxté bấši),تو,بفروشید (béforušid),شما,بفروشی (béforuši),تو,,
فروخته باشند (foruxté bấšand),آنها,فروخته باشد (foruxté bấšad),وی,بفروشند (béforušand),آنها,بفروشد (béforušad),وی,,
,,,,,,,,,
,بفروشید (béforušid),شما,بفروش (béforuš),تو,imperative,,,,
فروختن (foruxtán),infinitive,,,,,,,,
,,,,,,,,,
فروخت (foruxt),past stem,فروش (foruš),present stem,,,,,,
فروخته (foruxté),past participle,فروشنده (forušandé),present participle,,,,,,
indicative,,,,,,,,,
فروختیم (foruxtim),ما,فروختم (foruxtam),من,past,فروشیم (forušim),ما,فروشم (forušam),من,aorist
فروختین (foruxtin),شما,فروختی (foruxti),تو,فروشین (forušin),شما,فروشی (foruši),تو,,
فروختن (foruxtan),اونها,فروخت (foruxt),اون,فروشن (forušan),اونها,فروشه (foruše),اون,,
,,,,,,,,,
می‌فروختیم (mí-foruxtim),ما,می‌فروختم (mí-foruxtam),من,past (imperfect),می‌فروشیم (mí-forušim),ما,می‌فروشم (mí-forušam),من,present (imperfect)
می‌فروختین (mí-foruxtin),شما,می‌فروختی (mí-foruxti),تو,می‌فروشین (mí-forušin),شما,می‌فروشی (mí-foruši),تو,,
می‌فروختن (mí-foruxtan),اونها,می‌فروخت (mí-foruxt),اون,می‌فروشن (mí-forušan),اونها,می‌فروشه (mí-foruše),اون,,
,,,,,,,,,
داشتیم می‌فروختیم (dấštim mí-foruxtim),ما,داشتم می‌فروختم (dấštam mí-foruxtam),من,past progressive,داریم می‌فروشیم (dấrim mí-forušim),ما,دارم می‌فروشم (dấram mí-forušam),من,present progressive
داشتین می‌فروختین (dấštin mí-foruxtin),شما,داشتی می‌فروختی (dấšti mí-foruxti),تو,دارین می‌فروشین (dấrin mí-forušin),شما,داری می‌فروشی (dấri mí-foruši),تو,,
داشتن می‌فروختن (dấštan mí-foruxtan),اونها,داشت می‌فروخت (dấšt mí-foruxt),اون,دارن می‌فروشن (dấran mí-forušan),اونها,داره می‌فروشه (dấre mí-foruše),اون,,
,,,,,,,,,
فروخته‌ایم (foruxtím),ما,فروخته‌ام (foruxtám),من,present perfect,فروخته بودیم (foruxté búdim),ما,فروخته بودم (foruxté búdam),من,pluperfect
فروخته‌این (foruxtín),شما,فروخته‌ای (foruxtí),تو,فروخته بودین (foruxté búdin),شما,فروخته بودی (foruxté búdi),تو,,
فروخته‌ان (foruxtán),اونها,فروخته (foruxté),اون,فروخته بودن (foruxté búdan),اونها,فروخته بود (foruxté bud),اون,,
subjunctive,,,,,,,,,
فروخته باشیم (foruxté bấšim),ما,فروخته باشم (foruxté bấšam),من,past,بفروشیم (béforušim),ما,بفروشم (béforušam),من,present
فروخته باشین (foruxté bấšin),شما,فروخته باشی (foruxté bấši),تو,بفروشین (béforušin),شما,بفروشی (béforuši),تو,,
فروخته باشن (foruxté bấšan),اونها,فروخته باشه (foruxté bấše),اون,بفروشن (béforušan),اونها,بفروشه (béforuše),اون,,
,,,,,,,,,
,بفروشین (béforušin),شما,بفروش (béforuš),تو,imperative,,,,
