0,1,2,3,4,5,6,7,8,9
از خاطرم رفتن (az xâtéram raftán),infinitive,,,,,,,,
,,,,,,,,,
از خاطرم رفت (az xâtéram raft),past stem,از خاطرم رو (az xâtéram rav),present stem,,,,,,
از خاطرم رفته (az xâtéram rafté),past participle,از خاطرم رونده (az xâtéram ravandé),present participle,,,,,,
indicative,,,,,,,,,
از خاطرم رفتیم (az xâtéram ráftim),ما,از خاطرم رفتم (az xâtéram ráftam),من,past,از خاطرم رویم (az xâtéram rávim),ما,از خاطرم روم (az xâtéram rávam),من,aorist
از خاطرم رفتید (az xâtéram ráftid),شما,از خاطرم رفتی (az xâtéram ráfti),تو,از خاطرم روید (az xâtéram rávid),شما,از خاطرم روی (az xâtéram rávi),تو,,
از خاطرم رفتند (az xâtéram ráftand),آنها,از خاطرم رفت (az xâtéram raft),وی,از خاطرم روند (az xâtéram rávand),آنها,از خاطرم رود (az xâtéram rávad),وی,,
,,,,,,,,,
از خاطرم می‌رفتیم (az xâtéram mí-raftim),ما,از خاطرم می‌رفتم (az xâtéram mí-raftam),من,past (imperfect),از خاطرم می‌رویم (az xâtéram mí-ravim),ما,از خاطرم می‌روم (az xâtéram mí-ravam),من,present (imperfect)
از خاطرم می‌رفتید (az xâtéram mí-raftid),شما,از خاطرم می‌رفتی (az xâtéram mí-rafti),تو,از خاطرم می‌روید (az xâtéram mí-ravid),شما,از خاطرم می‌روی (az xâtéram mí-ravi),تو,,
از خاطرم می‌رفتند (az xâtéram mí-raftand),آنها,از خاطرم می‌رفت (az xâtéram mí-raft),وی,از خاطرم می‌روند (az xâtéram mí-ravand),آنها,از خاطرم می‌رود (az xâtéram mí-ravad),وی,,
,,,,,,,,,
داشتیم از خاطرم می‌رفتیم (dấštim az xâtéram mí-raftim),ما,داشتم از خاطرم می‌رفتم (dấštam az xâtéram mí-raftam),من,past progressive,داریم از خاطرم می‌رویم (dấrim az xâtéram mí-ravim),ما,دارم از خاطرم می‌روم (dấram az xâtéram mí-ravam),من,present progressive
داشتید از خاطرم می‌رفتید (dấštid az xâtéram mí-raftid),شما,داشتی از خاطرم می‌رفتی (dấšti az xâtéram mí-rafti),تو,دارید از خاطرم می‌روید (dấrid az xâtéram mí-ravid),شما,داری از خاطرم می‌روی (dấri az xâtéram mí-ravi),تو,,
داشتند از خاطرم می‌رفتند (dấštand az xâtéram mí-raftand),آنها,داشت از خاطرم می‌رفت (dấšt az xâtéram mí-raft),وی,دارند از خاطرم می‌روند (dấrand az xâtéram mí-ravand),آنها,دارد از خاطرم می‌رود (dấrad az xâtéram mí-ravad),وی,,
,,,,,,,,,
از خاطرم رفته‌ایم (az xâtéram rafté-im),ما,از خاطرم رفته‌ام (az xâtéram rafté-am),من,present perfect,از خاطرم رفته بودیم (az xâtéram rafté búdim),ما,از خاطرم رفته بودم (az xâtéram rafté búdam),من,pluperfect
از خاطرم رفته‌اید (az xâtéram rafté-id),شما,از خاطرم رفته‌ای (az xâtéram rafté-i),تو,از خاطرم رفته بودید (az xâtéram rafté búdid),شما,از خاطرم رفته بودی (az xâtéram rafté búdi),تو,,
از خاطرم رفته‌اند (az xâtéram rafté-and),آنها,از خاطرم رفته است (az xâtéram rafté ast),وی,از خاطرم رفته بودند (az xâtéram rafté búdand),آنها,از خاطرم رفته بود (az xâtéram rafté búd),وی,,
,,,,,,,,,
,از خاطرم خواهیم رفت (az xâtéram xâhím raft),ما,از خاطرم خواهم رفت (az xâtéram xâhám raft),من,future,,,,
از خاطرم خواهید رفت (az xâtéram xâhíd raft),شما,از خاطرم خواهی رفت (az xâtéram xâhí raft),تو,,,,,,
از خاطرم خواهند رفت (az xâtéram xâhánd raft),آنها,از خاطرم خواهد رفت (az xâtéram xâhád raft),وی,,,,,,
subjunctive,,,,,,,,,
از خاطرم رفته باشیم (az xâtéram rafté bấšim),ما,از خاطرم رفته باشم (az xâtéram rafté bấšam),من,past,از خاطرم برویم (az xâtéram béravim),ما,از خاطرم بروم (az xâtéram béravam),من,present
از خاطرم رفته باشید (az xâtéram rafté bấšid),شما,از خاطرم رفته باشی (az xâtéram rafté bấši),تو,از خاطرم بروید (az xâtéram béravid),شما,از خاطرم بروی (az xâtéram béravi),تو,,
از خاطرم رفته باشند (az xâtéram rafté bấšand),آنها,از خاطرم رفته باشد (az xâtéram rafté bấšad),وی,از خاطرم بروند (az xâtéram béravand),آنها,از خاطرم برود (az xâtéram béravad),وی,,
,,,,,,,,,
,از خاطرم بروید (az xâtéram béravid),شما,از خاطرم برو (az xâtéram bérav),تو,imperative,,,,
از خاطرم رفتن (az xâtéram raftán),infinitive,,,,,,,,
