0,1,2,3,4,5,6,7,8,9
اندیشیدن (andišidán),infinitive,,,,,,,,
,,,,,,,,,
اندیشید (andišid),past stem,اندیش (andiš),present stem,,,,,,
ندیشیده (andišidé),past participle,اندیشنده (andišandé),present participle,,,,,,
indicative,,,,,,,,,
اندیشیدیم (andišidim),ما,اندیشیدم (andišidam),من,past,اندیشیم (andišim),ما,اندیشم (andišam),من,aorist
اندیشیدید (andišidid),شما,اندیشیدی (andišidi),تو,اندیشید (andišid),شما,اندیشی (andiši),تو,,
اندیشیدند (andišidand),آنها,اندیشید (andišid),وی,اندیشند (andišand),آنها,اندیشد (andišad),وی,,
,,,,,,,,,
می‌اندیشیدیم (mí-andišidim),ما,می‌اندیشیدم (mí-andišidam),من,past (imperfect),می‌اندیشیم (mí-andišim),ما,می‌اندیشم (mí-andišam),من,present (imperfect)
می‌اندیشیدید (mí-andišidid),شما,می‌اندیشیدی (mí-andišidi),تو,می‌اندیشید (mí-andišid),شما,می‌اندیشی (mí-andiši),تو,,
می‌اندیشیدند (mí-andišidand),آنها,می‌اندیشید (mí-andišid),وی,می‌اندیشند (mí-andišand),آنها,می‌اندیشد (mí-andišad),وی,,
,,,,,,,,,
داشتیم می‌اندیشیدیم (dấštim mí-andišidim),ما,داشتم می‌اندیشیدم (dấštam mí-andišidam),من,past progressive,داریم می‌اندیشیم (dấrim mí-andišim),ما,دارم می‌اندیشم (dấram mí-andišam),من,present progressive
داشتید می‌اندیشیدید (dấštid mí-andišidid),شما,داشتی می‌اندیشیدی (dấšti mí-andišidi),تو,دارید می‌اندیشید (dấrid mí-andišid),شما,داری می‌اندیشی (dấri mí-andiši),تو,,
داشتند می‌اندیشیدند (dấštand mí-andišidand),آنها,داشت می‌اندیشید (dâšt mí-andišid),وی,دارند می‌اندیشند (dấrand mí-andišand),آنها,دارد می‌اندیشد (dấrad mí-andišad),وی,,
,,,,,,,,,
اندیشیده‌ایم (andišidé-im),ما,اندیشیده‌ام (andišidé-am),من,present perfect,اندیشیده بودیم (andišidé búdim),ما,اندیشیده بودم (andišidé búdam),من,pluperfect
اندیشیده‌اید (andišidé-id),شما,اندیشیده‌ای (andišidé-i),تو,اندیشیده بودید (andišidé búdid),شما,اندیشیده بودی (andišidé búdi),تو,,
اندیشیده‌اند (andišidé-and),آنها,اندیشیده است (andišidé ast),وی,اندیشیده بودند (andišidé búdand),آنها,اندیشیده بود (andišidé bud),وی,,
,,,,,,,,,
,خواهیم اندیشید (xâhím andišid),ما,خواهم اندیشید (xâhám andišid),من,future,,,,
خواهید اندیشید (xâhíd andišid),شما,خواهی اندیشید (xâhí andišid),تو,,,,,,
خواهند اندیشید (xâhánd andišid),آنها,خواهد اندیشید (xâhád andišid),وی,,,,,,
subjunctive,,,,,,,,,
اندیشیده باشیم (andišidé bấšim),ما,اندیشیده باشم (andišidé bấšam),من,past,بیندیشیم (bíandišim),ما,بیندیشم (bíandišam),من,present
اندیشیده باشید (andišidé bấšid),شما,اندیشیده باشی (andišidé bấši),تو,بیندیشید (bíandišid),شما,بیندیشی (bíandiši),تو,,
اندیشیده باشند (andišidé bấšand),آنها,اندیشیده باشد (andišidé bấšad),وی,بیندیشند (bíndišand),آنها,بیندیشد (bíandišad),وی,,
,,,,,,,,,
,بیندیشید (bíandišid),شما,بیندیش (bíandiš),تو,imperative,,,,
