0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,خُلُودḵulūd,,,,,,,,
active participleاِسْم الْفَاعِل,خَالِدḵālid,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,خَلَدْتُḵaladtu,خَلَدْتَḵaladta,خَلَدَḵalada,خَلَدْتُمَاḵaladtumā,خَلَدَاḵaladā,خَلَدْنَاḵaladnā,خَلَدْتُمْḵaladtum,خَلَدُواḵaladū
f,خَلَدْتِḵaladti,خَلَدَتْḵaladat,خَلَدَتَاḵaladatā,خَلَدْتُنَّḵaladtunna,خَلَدْنَḵaladna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَخْلُدُʾaḵludu,تَخْلُدُtaḵludu,يَخْلُدُyaḵludu,تَخْلُدَانِtaḵludāni,يَخْلُدَانِyaḵludāni,نَخْلُدُnaḵludu,تَخْلُدُونَtaḵludūna,يَخْلُدُونَyaḵludūna
f,تَخْلُدِينَtaḵludīna,تَخْلُدُtaḵludu,تَخْلُدَانِtaḵludāni,تَخْلُدْنَtaḵludna,يَخْلُدْنَyaḵludna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَخْلُدَʾaḵluda,تَخْلُدَtaḵluda,يَخْلُدَyaḵluda,تَخْلُدَاtaḵludā,يَخْلُدَاyaḵludā,نَخْلُدَnaḵluda,تَخْلُدُوtaḵludū,يَخْلُدُوyaḵludū
f,تَخْلُدِيtaḵludī,تَخْلُدَtaḵluda,تَخْلُدَاtaḵludā,تَخْلُدْنَtaḵludna,يَخْلُدْنَyaḵludna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَخْلُدْʾaḵlud,تَخْلُدْtaḵlud,يَخْلُدْyaḵlud,تَخْلُدَاtaḵludā,يَخْلُدَاyaḵludā,نَخْلُدْnaḵlud,تَخْلُدُوtaḵludū,يَخْلُدُوyaḵludū
f,تَخْلُدِيtaḵludī,تَخْلُدْtaḵlud,تَخْلُدَاtaḵludā,تَخْلُدْنَtaḵludna,يَخْلُدْنَyaḵludna,,,,
imperativeالْأَمْر,m,,اُخْلُدْuḵlud,,اُخْلُدَاuḵludā,,,اُخْلُدُوuḵludū,
f,اُخْلُدِيuḵludī,اُخْلُدْنَuḵludna,,,,,,,
verbal nounالْمَصْدَر,تَخْلِيدtaḵlīd,,,,,,,,
active participleاِسْم الْفَاعِل,مُخَلِّدmuḵallid,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُخَلَّدmuḵallad,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
