0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,شَغْفšaḡf,,,,,,,,
active participleاِسْم الْفَاعِل,شَاغِفšāḡif,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَشْغُوفmašḡūf,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,شَغَفْتُšaḡaftu,شَغَفْتَšaḡafta,شَغَفَšaḡafa,شَغَفْتُمَاšaḡaftumā,شَغَفَاšaḡafā,شَغَفْنَاšaḡafnā,شَغَفْتُمْšaḡaftum,شَغَفُواšaḡafū
f,شَغَفْتِšaḡafti,شَغَفَتْšaḡafat,شَغَفَتَاšaḡafatā,شَغَفْتُنَّšaḡaftunna,شَغَفْنَšaḡafna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَشْغَفُʾašḡafu,تَشْغَفُtašḡafu,يَشْغَفُyašḡafu,تَشْغَفَانِtašḡafāni,يَشْغَفَانِyašḡafāni,نَشْغَفُnašḡafu,تَشْغَفُونَtašḡafūna,يَشْغَفُونَyašḡafūna
f,تَشْغَفِينَtašḡafīna,تَشْغَفُtašḡafu,تَشْغَفَانِtašḡafāni,تَشْغَفْنَtašḡafna,يَشْغَفْنَyašḡafna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَشْغَفَʾašḡafa,تَشْغَفَtašḡafa,يَشْغَفَyašḡafa,تَشْغَفَاtašḡafā,يَشْغَفَاyašḡafā,نَشْغَفَnašḡafa,تَشْغَفُوtašḡafū,يَشْغَفُوyašḡafū
f,تَشْغَفِيtašḡafī,تَشْغَفَtašḡafa,تَشْغَفَاtašḡafā,تَشْغَفْنَtašḡafna,يَشْغَفْنَyašḡafna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَشْغَفْʾašḡaf,تَشْغَفْtašḡaf,يَشْغَفْyašḡaf,تَشْغَفَاtašḡafā,يَشْغَفَاyašḡafā,نَشْغَفْnašḡaf,تَشْغَفُوtašḡafū,يَشْغَفُوyašḡafū
f,تَشْغَفِيtašḡafī,تَشْغَفْtašḡaf,تَشْغَفَاtašḡafā,تَشْغَفْنَtašḡafna,يَشْغَفْنَyašḡafna,,,,
imperativeالْأَمْر,m,,اِشْغَفْišḡaf,,اِشْغَفَاišḡafā,,,اِشْغَفُوišḡafū,
f,اِشْغَفِيišḡafī,اِشْغَفْنَišḡafna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,شُغِفْتُšuḡiftu,شُغِفْتَšuḡifta,شُغِفَšuḡifa,شُغِفْتُمَاšuḡiftumā,شُغِفَاšuḡifā,شُغِفْنَاšuḡifnā,شُغِفْتُمْšuḡiftum,شُغِفُواšuḡifū
f,شُغِفْتِšuḡifti,شُغِفَتْšuḡifat,شُغِفَتَاšuḡifatā,شُغِفْتُنَّšuḡiftunna,شُغِفْنَšuḡifna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُشْغَفُʾušḡafu,تُشْغَفُtušḡafu,يُشْغَفُyušḡafu,تُشْغَفَانِtušḡafāni,يُشْغَفَانِyušḡafāni,نُشْغَفُnušḡafu,تُشْغَفُونَtušḡafūna,يُشْغَفُونَyušḡafūna
f,تُشْغَفِينَtušḡafīna,تُشْغَفُtušḡafu,تُشْغَفَانِtušḡafāni,تُشْغَفْنَtušḡafna,يُشْغَفْنَyušḡafna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُشْغَفَʾušḡafa,تُشْغَفَtušḡafa,يُشْغَفَyušḡafa,تُشْغَفَاtušḡafā,يُشْغَفَاyušḡafā,نُشْغَفَnušḡafa,تُشْغَفُوtušḡafū,يُشْغَفُوyušḡafū
f,تُشْغَفِيtušḡafī,تُشْغَفَtušḡafa,تُشْغَفَاtušḡafā,تُشْغَفْنَtušḡafna,يُشْغَفْنَyušḡafna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُشْغَفْʾušḡaf,تُشْغَفْtušḡaf,يُشْغَفْyušḡaf,تُشْغَفَاtušḡafā,يُشْغَفَاyušḡafā,نُشْغَفْnušḡaf,تُشْغَفُوtušḡafū,يُشْغَفُوyušḡafū
f,تُشْغَفِيtušḡafī,تُشْغَفْtušḡaf,تُشْغَفَاtušḡafā,تُشْغَفْنَtušḡafna,يُشْغَفْنَyušḡafna,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,شَغَفšaḡaf,الشَّغَفaš-šaḡaf,شَغَفšaḡaf,,,,,,
Nominative,شَغَفٌšaḡafun,الشَّغَفُaš-šaḡafu,شَغَفُšaḡafu,,,,,,
Accusative,شَغَفًاšaḡafan,الشَّغَفَaš-šaḡafa,شَغَفَšaḡafa,,,,,,
Genitive,شَغَفٍšaḡafin,الشَّغَفِaš-šaḡafi,شَغَفِšaḡafi,,,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,شَغْفšaḡf,الشَّغْفaš-šaḡf,شَغْفšaḡf,,,,,,
Nominative,شَغْفٌšaḡfun,الشَّغْفُaš-šaḡfu,شَغْفُšaḡfu,,,,,,
Accusative,شَغْفًاšaḡfan,الشَّغْفَaš-šaḡfa,شَغْفَšaḡfa,,,,,,
Genitive,شَغْفٍšaḡfin,الشَّغْفِaš-šaḡfi,شَغْفِšaḡfi,,,,,,
Singular,Masculine,Feminine,,,,,,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,,
Informal,شَغِفšaḡif,الشَّغِفaš-šaḡif,شَغِفَةšaḡifa,الشَّغِفَةaš-šaḡifa,,,,,
Nominative,شَغِفٌšaḡifun,الشَّغِفُaš-šaḡifu,شَغِفَةٌšaḡifatun,الشَّغِفَةُaš-šaḡifatu,,,,,
Accusative,شَغِفًاšaḡifan,الشَّغِفَaš-šaḡifa,شَغِفَةًšaḡifatan,الشَّغِفَةَaš-šaḡifata,,,,,
Genitive,شَغِفٍšaḡifin,الشَّغِفِaš-šaḡifi,شَغِفَةٍšaḡifatin,الشَّغِفَةِaš-šaḡifati,,,,,
Dual,Masculine,Feminine,,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,,
Informal,شَغِفَيْنšaḡifayn,الشَّغِفَيْنaš-šaḡifayn,شَغِفَتَيْنšaḡifatayn,الشَّغِفَتَيْنaš-šaḡifatayn,,,,,
Nominative,شَغِفَانِšaḡifāni,الشَّغِفَانِaš-šaḡifāni,شَغِفَتَانِšaḡifatāni,الشَّغِفَتَانِaš-šaḡifatāni,,,,,
Accusative,شَغِفَيْنِšaḡifayni,الشَّغِفَيْنِaš-šaḡifayni,شَغِفَتَيْنِšaḡifatayni,الشَّغِفَتَيْنِaš-šaḡifatayni,,,,,
Genitive,شَغِفَيْنِšaḡifayni,الشَّغِفَيْنِaš-šaḡifayni,شَغِفَتَيْنِšaḡifatayni,الشَّغِفَتَيْنِaš-šaḡifatayni,,,,,
Plural,Masculine,Feminine,,,,,,,
plural unknown,sound feminine plural,,,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,,
Informal,??,??,شَغِفَاتšaḡifāt,الشَّغِفَاتaš-šaḡifāt,,,,,
Nominative,??,??,شَغِفَاتٌšaḡifātun,الشَّغِفَاتُaš-šaḡifātu,,,,,
Accusative,??,??,شَغِفَاتٍšaḡifātin,الشَّغِفَاتِaš-šaḡifāti,,,,,
Genitive,??,??,شَغِفَاتٍšaḡifātin,الشَّغِفَاتِaš-šaḡifāti,,,,,
