0,1,2,3,4
Audio,,(file),,
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,عَزِيزʿazīz,الْعَزِيزal-ʿazīz,عَزِيزَةʿazīza,الْعَزِيزَةal-ʿazīza
Nominative,عَزِيزٌʿazīzun,الْعَزِيزُal-ʿazīzu,عَزِيزَةٌʿazīzatun,الْعَزِيزَةُal-ʿazīzatu
Accusative,عَزِيزًاʿazīzan,الْعَزِيزَal-ʿazīza,عَزِيزَةًʿazīzatan,الْعَزِيزَةَal-ʿazīzata
Genitive,عَزِيزٍʿazīzin,الْعَزِيزِal-ʿazīzi,عَزِيزَةٍʿazīzatin,الْعَزِيزَةِal-ʿazīzati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,عَزِيزَيْنʿazīzayn,الْعَزِيزَيْنal-ʿazīzayn,عَزِيزَتَيْنʿazīzatayn,الْعَزِيزَتَيْنal-ʿazīzatayn
Nominative,عَزِيزَانِʿazīzāni,الْعَزِيزَانِal-ʿazīzāni,عَزِيزَتَانِʿazīzatāni,الْعَزِيزَتَانِal-ʿazīzatāni
Accusative,عَزِيزَيْنِʿazīzayni,الْعَزِيزَيْنِal-ʿazīzayni,عَزِيزَتَيْنِʿazīzatayni,الْعَزِيزَتَيْنِal-ʿazīzatayni
Genitive,عَزِيزَيْنِʿazīzayni,الْعَزِيزَيْنِal-ʿazīzayni,عَزِيزَتَيْنِʿazīzatayni,الْعَزِيزَتَيْنِal-ʿazīzatayni
Plural,Masculine,Feminine,,
basic broken plural diptote‎; broken plural triptote in ـَة ‎(-a),sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,أَعِزَّاء‎; أَعِزَّةʾaʿizzāʾ‎; ʾaʿizza,الْأَعِزَّاء‎; الْأَعِزَّةal-ʾaʿizzāʾ‎; al-ʾaʿizza,عَزِيزَاتʿazīzāt,الْعَزِيزَاتal-ʿazīzāt
Nominative,أَعِزَّاءُ‎; أَعِزَّةٌʾaʿizzāʾu‎; ʾaʿizzatun,الْأَعِزَّاءُ‎; الْأَعِزَّةُal-ʾaʿizzāʾu‎; al-ʾaʿizzatu,عَزِيزَاتٌʿazīzātun,الْعَزِيزَاتُal-ʿazīzātu
Accusative,أَعِزَّاءَ‎; أَعِزَّةًʾaʿizzāʾa‎; ʾaʿizzatan,الْأَعِزَّاءَ‎; الْأَعِزَّةَal-ʾaʿizzāʾa‎; al-ʾaʿizzata,عَزِيزَاتٍʿazīzātin,الْعَزِيزَاتِal-ʿazīzāti
Genitive,أَعِزَّاءَ‎; أَعِزَّةٍʾaʿizzāʾa‎; ʾaʿizzatin,الْأَعِزَّاءِ‎; الْأَعِزَّةِal-ʾaʿizzāʾi‎; al-ʾaʿizzati,عَزِيزَاتٍʿazīzātin,الْعَزِيزَاتِal-ʿazīzāti
Singular,basic singular triptote,,,
Indefinite,Definite,Construct,,
Informal,عَزِيزʿazīz,الْعَزِيزal-ʿazīz,عَزِيزʿazīz,
Nominative,عَزِيزٌʿazīzun,الْعَزِيزُal-ʿazīzu,عَزِيزُʿazīzu,
Accusative,عَزِيزًاʿazīzan,الْعَزِيزَal-ʿazīza,عَزِيزَʿazīza,
Genitive,عَزِيزٍʿazīzin,الْعَزِيزِal-ʿazīzi,عَزِيزِʿazīzi,
Dual,Indefinite,Definite,Construct,
Informal,عَزِيزَيْنʿazīzayn,الْعَزِيزَيْنal-ʿazīzayn,عَزِيزَيْʿazīzay,
Nominative,عَزِيزَانِʿazīzāni,الْعَزِيزَانِal-ʿazīzāni,عَزِيزَاʿazīzā,
Accusative,عَزِيزَيْنِʿazīzayni,الْعَزِيزَيْنِal-ʿazīzayni,عَزِيزَيْʿazīzay,
Genitive,عَزِيزَيْنِʿazīzayni,الْعَزِيزَيْنِal-ʿazīzayni,عَزِيزَيْʿazīzay,
Plural,basic broken plural diptote‎; broken plural triptote in ـَة ‎(-a),,,
Indefinite,Definite,Construct,,
Informal,أَعِزَّاء‎; أَعِزَّةʾaʿizzāʾ‎; ʾaʿizza,الْأَعِزَّاء‎; الْأَعِزَّةal-ʾaʿizzāʾ‎; al-ʾaʿizza,أَعِزَّاء‎; أَعِزَّةʾaʿizzāʾ‎; ʾaʿizzat,
Nominative,أَعِزَّاءُ‎; أَعِزَّةٌʾaʿizzāʾu‎; ʾaʿizzatun,الْأَعِزَّاءُ‎; الْأَعِزَّةُal-ʾaʿizzāʾu‎; al-ʾaʿizzatu,أَعِزَّاءُ‎; أَعِزَّةُʾaʿizzāʾu‎; ʾaʿizzatu,
Accusative,أَعِزَّاءَ‎; أَعِزَّةًʾaʿizzāʾa‎; ʾaʿizzatan,الْأَعِزَّاءَ‎; الْأَعِزَّةَal-ʾaʿizzāʾa‎; al-ʾaʿizzata,أَعِزَّاءَ‎; أَعِزَّةَʾaʿizzāʾa‎; ʾaʿizzata,
Genitive,أَعِزَّاءَ‎; أَعِزَّةٍʾaʿizzāʾa‎; ʾaʿizzatin,الْأَعِزَّاءِ‎; الْأَعِزَّةِal-ʾaʿizzāʾi‎; al-ʾaʿizzati,أَعِزَّاءِ‎; أَعِزَّةِʾaʿizzāʾi‎; ʾaʿizzati,
Singular,basic singular triptote,,,
Indefinite,Definite,Construct,,
Informal,—,عَزِيزʿazīz,—,
Nominative,—,عَزِيزٌʿazīzun,—,
Accusative,—,عَزِيزًاʿazīzan,—,
Genitive,—,عَزِيزٍʿazīzin,—,
