0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,تَعْرِيبtaʿrīb,,,,,,,,
active participleاِسْم الْفَاعِل,مُعَرِّبmuʿarrib,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُعَرَّبmuʿarrab,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,عَرَّبْتُʿarrabtu,عَرَّبْتَʿarrabta,عَرَّبَʿarraba,عَرَّبْتُمَاʿarrabtumā,عَرَّبَاʿarrabā,عَرَّبْنَاʿarrabnā,عَرَّبْتُمْʿarrabtum,عَرَّبُواʿarrabū
f,عَرَّبْتِʿarrabti,عَرَّبَتْʿarrabat,عَرَّبَتَاʿarrabatā,عَرَّبْتُنَّʿarrabtunna,عَرَّبْنَʿarrabna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُعَرِّبُʾuʿarribu,تُعَرِّبُtuʿarribu,يُعَرِّبُyuʿarribu,تُعَرِّبَانِtuʿarribāni,يُعَرِّبَانِyuʿarribāni,نُعَرِّبُnuʿarribu,تُعَرِّبُونَtuʿarribūna,يُعَرِّبُونَyuʿarribūna
f,تُعَرِّبِينَtuʿarribīna,تُعَرِّبُtuʿarribu,تُعَرِّبَانِtuʿarribāni,تُعَرِّبْنَtuʿarribna,يُعَرِّبْنَyuʿarribna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُعَرِّبَʾuʿarriba,تُعَرِّبَtuʿarriba,يُعَرِّبَyuʿarriba,تُعَرِّبَاtuʿarribā,يُعَرِّبَاyuʿarribā,نُعَرِّبَnuʿarriba,تُعَرِّبُوtuʿarribū,يُعَرِّبُوyuʿarribū
f,تُعَرِّبِيtuʿarribī,تُعَرِّبَtuʿarriba,تُعَرِّبَاtuʿarribā,تُعَرِّبْنَtuʿarribna,يُعَرِّبْنَyuʿarribna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُعَرِّبْʾuʿarrib,تُعَرِّبْtuʿarrib,يُعَرِّبْyuʿarrib,تُعَرِّبَاtuʿarribā,يُعَرِّبَاyuʿarribā,نُعَرِّبْnuʿarrib,تُعَرِّبُوtuʿarribū,يُعَرِّبُوyuʿarribū
f,تُعَرِّبِيtuʿarribī,تُعَرِّبْtuʿarrib,تُعَرِّبَاtuʿarribā,تُعَرِّبْنَtuʿarribna,يُعَرِّبْنَyuʿarribna,,,,
imperativeالْأَمْر,m,,عَرِّبْʿarrib,,عَرِّبَاʿarribā,,,عَرِّبُوʿarribū,
f,عَرِّبِيʿarribī,عَرِّبْنَʿarribna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
