0,1,2,3,4,5,6,7,8,9
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,وَاقِعwāqiʿ,الْوَاقِعal-wāqiʿ,وَاقِعwāqiʿ,,,,,,
Nominative,وَاقِعٌwāqiʿun,الْوَاقِعُal-wāqiʿu,وَاقِعُwāqiʿu,,,,,,
Accusative,وَاقِعًاwāqiʿan,الْوَاقِعَal-wāqiʿa,وَاقِعَwāqiʿa,,,,,,
Genitive,وَاقِعٍwāqiʿin,الْوَاقِعِal-wāqiʿi,وَاقِعِwāqiʿi,,,,,,
verbal nounsالْمَصَادِر,مُوَاقَعَة or وِقَاعmuwāqaʿa or wiqāʿ,,,,,,,,
active participleاِسْم الْفَاعِل,مُوَاقِعmuwāqiʿ,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُوَاقَعmuwāqaʿ,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وَاقَعْتُwāqaʿtu,وَاقَعْتَwāqaʿta,وَاقَعَwāqaʿa,وَاقَعْتُمَاwāqaʿtumā,وَاقَعَاwāqaʿā,وَاقَعْنَاwāqaʿnā,وَاقَعْتُمْwāqaʿtum,وَاقَعُواwāqaʿū
f,وَاقَعْتِwāqaʿti,وَاقَعَتْwāqaʿat,وَاقَعَتَاwāqaʿatā,وَاقَعْتُنَّwāqaʿtunna,وَاقَعْنَwāqaʿna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَاقِعُʾuwāqiʿu,تُوَاقِعُtuwāqiʿu,يُوَاقِعُyuwāqiʿu,تُوَاقِعَانِtuwāqiʿāni,يُوَاقِعَانِyuwāqiʿāni,نُوَاقِعُnuwāqiʿu,تُوَاقِعُونَtuwāqiʿūna,يُوَاقِعُونَyuwāqiʿūna
f,تُوَاقِعِينَtuwāqiʿīna,تُوَاقِعُtuwāqiʿu,تُوَاقِعَانِtuwāqiʿāni,تُوَاقِعْنَtuwāqiʿna,يُوَاقِعْنَyuwāqiʿna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوَاقِعَʾuwāqiʿa,تُوَاقِعَtuwāqiʿa,يُوَاقِعَyuwāqiʿa,تُوَاقِعَاtuwāqiʿā,يُوَاقِعَاyuwāqiʿā,نُوَاقِعَnuwāqiʿa,تُوَاقِعُوtuwāqiʿū,يُوَاقِعُوyuwāqiʿū
f,تُوَاقِعِيtuwāqiʿī,تُوَاقِعَtuwāqiʿa,تُوَاقِعَاtuwāqiʿā,تُوَاقِعْنَtuwāqiʿna,يُوَاقِعْنَyuwāqiʿna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُوَاقِعْʾuwāqiʿ,تُوَاقِعْtuwāqiʿ,يُوَاقِعْyuwāqiʿ,تُوَاقِعَاtuwāqiʿā,يُوَاقِعَاyuwāqiʿā,نُوَاقِعْnuwāqiʿ,تُوَاقِعُوtuwāqiʿū,يُوَاقِعُوyuwāqiʿū
f,تُوَاقِعِيtuwāqiʿī,تُوَاقِعْtuwāqiʿ,تُوَاقِعَاtuwāqiʿā,تُوَاقِعْنَtuwāqiʿna,يُوَاقِعْنَyuwāqiʿna,,,,
imperativeالْأَمْر,m,,وَاقِعْwāqiʿ,,وَاقِعَاwāqiʿā,,,وَاقِعُوwāqiʿū,
f,وَاقِعِيwāqiʿī,وَاقِعْنَwāqiʿna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وُوقِعْتُwūqiʿtu,وُوقِعْتَwūqiʿta,وُوقِعَwūqiʿa,وُوقِعْتُمَاwūqiʿtumā,وُوقِعَاwūqiʿā,وُوقِعْنَاwūqiʿnā,وُوقِعْتُمْwūqiʿtum,وُوقِعُواwūqiʿū
f,وُوقِعْتِwūqiʿti,وُوقِعَتْwūqiʿat,وُوقِعَتَاwūqiʿatā,وُوقِعْتُنَّwūqiʿtunna,وُوقِعْنَwūqiʿna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَاقَعُʾuwāqaʿu,تُوَاقَعُtuwāqaʿu,يُوَاقَعُyuwāqaʿu,تُوَاقَعَانِtuwāqaʿāni,يُوَاقَعَانِyuwāqaʿāni,نُوَاقَعُnuwāqaʿu,تُوَاقَعُونَtuwāqaʿūna,يُوَاقَعُونَyuwāqaʿūna
f,تُوَاقَعِينَtuwāqaʿīna,تُوَاقَعُtuwāqaʿu,تُوَاقَعَانِtuwāqaʿāni,تُوَاقَعْنَtuwāqaʿna,يُوَاقَعْنَyuwāqaʿna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوَاقَعَʾuwāqaʿa,تُوَاقَعَtuwāqaʿa,يُوَاقَعَyuwāqaʿa,تُوَاقَعَاtuwāqaʿā,يُوَاقَعَاyuwāqaʿā,نُوَاقَعَnuwāqaʿa,تُوَاقَعُوtuwāqaʿū,يُوَاقَعُوyuwāqaʿū
f,تُوَاقَعِيtuwāqaʿī,تُوَاقَعَtuwāqaʿa,تُوَاقَعَاtuwāqaʿā,تُوَاقَعْنَtuwāqaʿna,يُوَاقَعْنَyuwāqaʿna,,,,
