0,1,2,3,4
Singular,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Construct,,
Informal,مِخَدَّةmiḵadda,الْمِخَدَّةal-miḵadda,مِخَدَّةmiḵaddat,
Nominative,مِخَدَّةٌmiḵaddatun,الْمِخَدَّةُal-miḵaddatu,مِخَدَّةُmiḵaddatu,
Accusative,مِخَدَّةًmiḵaddatan,الْمِخَدَّةَal-miḵaddata,مِخَدَّةَmiḵaddata,
Genitive,مِخَدَّةٍmiḵaddatin,الْمِخَدَّةِal-miḵaddati,مِخَدَّةِmiḵaddati,
Dual,Indefinite,Definite,Construct,
Informal,مِخَدَّتَيْنmiḵaddatayn,الْمِخَدَّتَيْنal-miḵaddatayn,مِخَدَّتَيْmiḵaddatay,
Nominative,مِخَدَّتَانِmiḵaddatāni,الْمِخَدَّتَانِal-miḵaddatāni,مِخَدَّتَاmiḵaddatā,
Accusative,مِخَدَّتَيْنِmiḵaddatayni,الْمِخَدَّتَيْنِal-miḵaddatayni,مِخَدَّتَيْmiḵaddatay,
Genitive,مِخَدَّتَيْنِmiḵaddatayni,الْمِخَدَّتَيْنِal-miḵaddatayni,مِخَدَّتَيْmiḵaddatay,
Plural,basic broken plural diptote,,,
Indefinite,Definite,Construct,,
Informal,مَخَادّmaḵādd,الْمَخَادّal-maḵādd,مَخَادّmaḵādd,
Nominative,مَخَادُّmaḵāddu,الْمَخَادُّal-maḵāddu,مَخَادُّmaḵāddu,
Accusative,مَخَادَّmaḵādda,الْمَخَادَّal-maḵādda,مَخَادَّmaḵādda,
Genitive,مَخَادَّmaḵādda,الْمَخَادِّal-maḵāddi,مَخَادِّmaḵāddi,
Asturian: almuhada  Galician: almofada  Ladino: almofada,,Maltese: mħadda  Mirandese: almofada  Portuguese: almofada,,Spanish: almohada  Hiligaynon: almohada
