0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,فَرْجfarj,,,,,,,,
active participleاِسْم الْفَاعِل,فَارِجfārij,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَفْرُوجmafrūj,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,فَرَجْتُfarajtu,فَرَجْتَfarajta,فَرَجَfaraja,فَرَجْتُمَاfarajtumā,فَرَجَاfarajā,فَرَجْنَاfarajnā,فَرَجْتُمْfarajtum,فَرَجُواfarajū
f,فَرَجْتِfarajti,فَرَجَتْfarajat,فَرَجَتَاfarajatā,فَرَجْتُنَّfarajtunna,فَرَجْنَfarajna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَفْرِجُʾafriju,تَفْرِجُtafriju,يَفْرِجُyafriju,تَفْرِجَانِtafrijāni,يَفْرِجَانِyafrijāni,نَفْرِجُnafriju,تَفْرِجُونَtafrijūna,يَفْرِجُونَyafrijūna
f,تَفْرِجِينَtafrijīna,تَفْرِجُtafriju,تَفْرِجَانِtafrijāni,تَفْرِجْنَtafrijna,يَفْرِجْنَyafrijna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَفْرِجَʾafrija,تَفْرِجَtafrija,يَفْرِجَyafrija,تَفْرِجَاtafrijā,يَفْرِجَاyafrijā,نَفْرِجَnafrija,تَفْرِجُوtafrijū,يَفْرِجُوyafrijū
f,تَفْرِجِيtafrijī,تَفْرِجَtafrija,تَفْرِجَاtafrijā,تَفْرِجْنَtafrijna,يَفْرِجْنَyafrijna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَفْرِجْʾafrij,تَفْرِجْtafrij,يَفْرِجْyafrij,تَفْرِجَاtafrijā,يَفْرِجَاyafrijā,نَفْرِجْnafrij,تَفْرِجُوtafrijū,يَفْرِجُوyafrijū
