0,1,2,3,4,5,6,7,8,9
Audio,,(file),,,,,,,
verbal nounالْمَصْدَر,مَوْتmawt,,,,,,,,
active participleاِسْم الْفَاعِل,مَائِتmāʾit,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,مُتُّmuttu,مُتَّmutta,مَاتَmāta,مُتُّمَاmuttumā,مَاتَاmātā,مُتْنَاmutnā,مُتُّمْmuttum,مَاتُواmātū
f,مُتِّmutti,مَاتَتْmātat,مَاتَتَاmātatā,مُتُّنَّmuttunna,مُتْنَmutna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَمُوتُʾamūtu,تَمُوتُtamūtu,يَمُوتُyamūtu,تَمُوتَانِtamūtāni,يَمُوتَانِyamūtāni,نَمُوتُnamūtu,تَمُوتُونَtamūtūna,يَمُوتُونَyamūtūna
f,تَمُوتِينَtamūtīna,تَمُوتُtamūtu,تَمُوتَانِtamūtāni,تَمُتْنَtamutna,يَمُتْنَyamutna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَمُوتَʾamūta,تَمُوتَtamūta,يَمُوتَyamūta,تَمُوتَاtamūtā,يَمُوتَاyamūtā,نَمُوتَnamūta,تَمُوتُوtamūtū,يَمُوتُوyamūtū
f,تَمُوتِيtamūtī,تَمُوتَtamūta,تَمُوتَاtamūtā,تَمُتْنَtamutna,يَمُتْنَyamutna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَمُتْʾamut,تَمُتْtamut,يَمُتْyamut,تَمُوتَاtamūtā,يَمُوتَاyamūtā,نَمُتْnamut,تَمُوتُوtamūtū,يَمُوتُوyamūtū
f,تَمُوتِيtamūtī,تَمُتْtamut,تَمُوتَاtamūtā,تَمُتْنَtamutna,يَمُتْنَyamutna,,,,
imperativeالْأَمْر,m,,مُتْmut,,مُوتَاmūtā,,,مُوتُوmūtū,
f,مُوتِيmūtī,مُتْنَmutna,,,,,,,
