0,1,2,3
Singular,singular invariable,,
Indefinite,Definite,Construct,
Informal,فُصْحَىfuṣḥā,الْفُصْحَىal-fuṣḥā,فُصْحَىfuṣḥā
Nominative,فُصْحَىfuṣḥā,الْفُصْحَىal-fuṣḥā,فُصْحَىfuṣḥā
Accusative,فُصْحَىfuṣḥā,الْفُصْحَىal-fuṣḥā,فُصْحَىfuṣḥā
Genitive,فُصْحَىfuṣḥā,الْفُصْحَىal-fuṣḥā,فُصْحَىfuṣḥā
