0,1,2,3,4,5,6,7,8,9
Audio,,(file),,,,,,,
verbal nounالْمَصْدَر,قَتْلqatl,,,,,,,,
active participleاِسْم الْفَاعِل,قَاتِلqātil,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَقْتُولmaqtūl,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,قَتَلْتُqataltu,قَتَلْتَqatalta,قَتَلَqatala,قَتَلْتُمَاqataltumā,قَتَلَاqatalā,قَتَلْنَاqatalnā,قَتَلْتُمْqataltum,قَتَلُواqatalū
f,قَتَلْتِqatalti,قَتَلَتْqatalat,قَتَلَتَاqatalatā,قَتَلْتُنَّqataltunna,قَتَلْنَqatalna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَقْتُلُʾaqtulu,تَقْتُلُtaqtulu,يَقْتُلُyaqtulu,تَقْتُلَانِtaqtulāni,يَقْتُلَانِyaqtulāni,نَقْتُلُnaqtulu,تَقْتُلُونَtaqtulūna,يَقْتُلُونَyaqtulūna
f,تَقْتُلِينَtaqtulīna,تَقْتُلُtaqtulu,تَقْتُلَانِtaqtulāni,تَقْتُلْنَtaqtulna,يَقْتُلْنَyaqtulna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَقْتُلَʾaqtula,تَقْتُلَtaqtula,يَقْتُلَyaqtula,تَقْتُلَاtaqtulā,يَقْتُلَاyaqtulā,نَقْتُلَnaqtula,تَقْتُلُوtaqtulū,يَقْتُلُوyaqtulū
f,تَقْتُلِيtaqtulī,تَقْتُلَtaqtula,تَقْتُلَاtaqtulā,تَقْتُلْنَtaqtulna,يَقْتُلْنَyaqtulna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَقْتُلْʾaqtul,تَقْتُلْtaqtul,يَقْتُلْyaqtul,تَقْتُلَاtaqtulā,يَقْتُلَاyaqtulā,نَقْتُلْnaqtul,تَقْتُلُوtaqtulū,يَقْتُلُوyaqtulū
f,تَقْتُلِيtaqtulī,تَقْتُلْtaqtul,تَقْتُلَاtaqtulā,تَقْتُلْنَtaqtulna,يَقْتُلْنَyaqtulna,,,,
imperativeالْأَمْر,m,,اُقْتُلْuqtul,,اُقْتُلَاuqtulā,,,اُقْتُلُوuqtulū,
f,اُقْتُلِيuqtulī,اُقْتُلْنَuqtulna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,قُتِلْتُqutiltu,قُتِلْتَqutilta,قُتِلَqutila,قُتِلْتُمَاqutiltumā,قُتِلَاqutilā,قُتِلْنَاqutilnā,قُتِلْتُمْqutiltum,قُتِلُواqutilū
f,قُتِلْتِqutilti,قُتِلَتْqutilat,قُتِلَتَاqutilatā,قُتِلْتُنَّqutiltunna,قُتِلْنَqutilna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُقْتَلُʾuqtalu,تُقْتَلُtuqtalu,يُقْتَلُyuqtalu,تُقْتَلَانِtuqtalāni,يُقْتَلَانِyuqtalāni,نُقْتَلُnuqtalu,تُقْتَلُونَtuqtalūna,يُقْتَلُونَyuqtalūna
f,تُقْتَلِينَtuqtalīna,تُقْتَلُtuqtalu,تُقْتَلَانِtuqtalāni,تُقْتَلْنَtuqtalna,يُقْتَلْنَyuqtalna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُقْتَلَʾuqtala,تُقْتَلَtuqtala,يُقْتَلَyuqtala,تُقْتَلَاtuqtalā,يُقْتَلَاyuqtalā,نُقْتَلَnuqtala,تُقْتَلُوtuqtalū,يُقْتَلُوyuqtalū
f,تُقْتَلِيtuqtalī,تُقْتَلَtuqtala,تُقْتَلَاtuqtalā,تُقْتَلْنَtuqtalna,يُقْتَلْنَyuqtalna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُقْتَلْʾuqtal,تُقْتَلْtuqtal,يُقْتَلْyuqtal,تُقْتَلَاtuqtalā,يُقْتَلَاyuqtalā,نُقْتَلْnuqtal,تُقْتَلُوtuqtalū,يُقْتَلُوyuqtalū
f,تُقْتَلِيtuqtalī,تُقْتَلْtuqtal,تُقْتَلَاtuqtalā,تُقْتَلْنَtuqtalna,يُقْتَلْنَyuqtalna,,,,
verbal nounالْمَصْدَر,تَقْتِيلtaqtīl,,,,,,,,
active participleاِسْم الْفَاعِل,مُقَتِّلmuqattil,,,,,,,,
