0,1,2,3,4,5,6,7,8,9
Audio,,(file),,,,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,وَطَنwaṭan,الْوَطَنal-waṭan,وَطَنwaṭan,,,,,,
Nominative,وَطَنٌwaṭanun,الْوَطَنُal-waṭanu,وَطَنُwaṭanu,,,,,,
Accusative,وَطَنًاwaṭanan,الْوَطَنَal-waṭana,وَطَنَwaṭana,,,,,,
Genitive,وَطَنٍwaṭanin,الْوَطَنِal-waṭani,وَطَنِwaṭani,,,,,,
Dual,Indefinite,Definite,Construct,,,,,,
Informal,وَطَنَيْنwaṭanayn,الْوَطَنَيْنal-waṭanayn,وَطَنَيْwaṭanay,,,,,,
Nominative,وَطَنَانِwaṭanāni,الْوَطَنَانِal-waṭanāni,وَطَنَاwaṭanā,,,,,,
Accusative,وَطَنَيْنِwaṭanayni,الْوَطَنَيْنِal-waṭanayni,وَطَنَيْwaṭanay,,,,,,
Genitive,وَطَنَيْنِwaṭanayni,الْوَطَنَيْنِal-waṭanayni,وَطَنَيْwaṭanay,,,,,,
Plural,basic broken plural triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,أَوْطَانʾawṭān,الْأَوْطَانal-ʾawṭān,أَوْطَانʾawṭān,,,,,,
Nominative,أَوْطَانٌʾawṭānun,الْأَوْطَانُal-ʾawṭānu,أَوْطَانُʾawṭānu,,,,,,
Accusative,أَوْطَانًاʾawṭānan,الْأَوْطَانَal-ʾawṭāna,أَوْطَانَʾawṭāna,,,,,,
Genitive,أَوْطَانٍʾawṭānin,الْأَوْطَانِal-ʾawṭāni,أَوْطَانِʾawṭāni,,,,,,
verbal nounالْمَصْدَر,وَطْنwaṭn,,,,,,,,
active participleاِسْم الْفَاعِل,وَاطِنwāṭin,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَوْطُونmawṭūn,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وَطَنْتُwaṭantu,وَطَنْتَwaṭanta,وَطَنَwaṭana,وَطَنْتُمَاwaṭantumā,وَطَنَاwaṭanā,وَطَنَّاwaṭannā,وَطَنْتُمْwaṭantum,وَطَنُواwaṭanū
f,وَطَنْتِwaṭanti,وَطَنَتْwaṭanat,وَطَنَتَاwaṭanatā,وَطَنْتُنَّwaṭantunna,وَطَنَّwaṭanna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَطِنُʾaṭinu,تَطِنُtaṭinu,يَطِنُyaṭinu,تَطِنَانِtaṭināni,يَطِنَانِyaṭināni,نَطِنُnaṭinu,تَطِنُونَtaṭinūna,يَطِنُونَyaṭinūna
f,تَطِنِينَtaṭinīna,تَطِنُtaṭinu,تَطِنَانِtaṭināni,تَطِنَّtaṭinna,يَطِنَّyaṭinna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَطِنَʾaṭina,تَطِنَtaṭina,يَطِنَyaṭina,تَطِنَاtaṭinā,يَطِنَاyaṭinā,نَطِنَnaṭina,تَطِنُوtaṭinū,يَطِنُوyaṭinū
f,تَطِنِيtaṭinī,تَطِنَtaṭina,تَطِنَاtaṭinā,تَطِنَّtaṭinna,يَطِنَّyaṭinna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَطِنْʾaṭin,تَطِنْtaṭin,يَطِنْyaṭin,تَطِنَاtaṭinā,يَطِنَاyaṭinā,نَطِنْnaṭin,تَطِنُوtaṭinū,يَطِنُوyaṭinū
f,تَطِنِيtaṭinī,تَطِنْtaṭin,تَطِنَاtaṭinā,تَطِنَّtaṭinna,يَطِنَّyaṭinna,,,,
imperativeالْأَمْر,m,,طِنْṭin,,طِنَاṭinā,,,طِنُوṭinū,
f,طِنِيṭinī,طِنَّṭinna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وُطِنْتُwuṭintu,وُطِنْتَwuṭinta,وُطِنَwuṭina,وُطِنْتُمَاwuṭintumā,وُطِنَاwuṭinā,وُطِنَّاwuṭinnā,وُطِنْتُمْwuṭintum,وُطِنُواwuṭinū
f,وُطِنْتِwuṭinti,وُطِنَتْwuṭinat,وُطِنَتَاwuṭinatā,وُطِنْتُنَّwuṭintunna,وُطِنَّwuṭinna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوطَنُʾūṭanu,تُوطَنُtūṭanu,يُوطَنُyūṭanu,تُوطَنَانِtūṭanāni,يُوطَنَانِyūṭanāni,نُوطَنُnūṭanu,تُوطَنُونَtūṭanūna,يُوطَنُونَyūṭanūna
f,تُوطَنِينَtūṭanīna,تُوطَنُtūṭanu,تُوطَنَانِtūṭanāni,تُوطَنَّtūṭanna,يُوطَنَّyūṭanna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوطَنَʾūṭana,تُوطَنَtūṭana,يُوطَنَyūṭana,تُوطَنَاtūṭanā,يُوطَنَاyūṭanā,نُوطَنَnūṭana,تُوطَنُوtūṭanū,يُوطَنُوyūṭanū
f,تُوطَنِيtūṭanī,تُوطَنَtūṭana,تُوطَنَاtūṭanā,تُوطَنَّtūṭanna,يُوطَنَّyūṭanna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُوطَنْʾūṭan,تُوطَنْtūṭan,يُوطَنْyūṭan,تُوطَنَاtūṭanā,يُوطَنَاyūṭanā,نُوطَنْnūṭan,تُوطَنُوtūṭanū,يُوطَنُوyūṭanū
f,تُوطَنِيtūṭanī,تُوطَنْtūṭan,تُوطَنَاtūṭanā,تُوطَنَّtūṭanna,يُوطَنَّyūṭanna,,,,
verbal nounالْمَصْدَر,تَوْطِينtawṭīn,,,,,,,,
active participleاِسْم الْفَاعِل,مُوَطِّنmuwaṭṭin,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُوَطَّنmuwaṭṭan,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وَطَّنْتُwaṭṭantu,وَطَّنْتَwaṭṭanta,وَطَّنَwaṭṭana,وَطَّنْتُمَاwaṭṭantumā,وَطَّنَاwaṭṭanā,وَطَّنَّاwaṭṭannā,وَطَّنْتُمْwaṭṭantum,وَطَّنُواwaṭṭanū
f,وَطَّنْتِwaṭṭanti,وَطَّنَتْwaṭṭanat,وَطَّنَتَاwaṭṭanatā,وَطَّنْتُنَّwaṭṭantunna,وَطَّنَّwaṭṭanna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَطِّنُʾuwaṭṭinu,تُوَطِّنُtuwaṭṭinu,يُوَطِّنُyuwaṭṭinu,تُوَطِّنَانِtuwaṭṭināni,يُوَطِّنَانِyuwaṭṭināni,نُوَطِّنُnuwaṭṭinu,تُوَطِّنُونَtuwaṭṭinūna,يُوَطِّنُونَyuwaṭṭinūna
f,تُوَطِّنِينَtuwaṭṭinīna,تُوَطِّنُtuwaṭṭinu,تُوَطِّنَانِtuwaṭṭināni,تُوَطِّنَّtuwaṭṭinna,يُوَطِّنَّyuwaṭṭinna,,,,
