0,1,2,3,4,5,6,7,8,9
verbal nounsالْمَصَادِر,يَأْس or يَأْسَةyaʾs or yaʾsa,,,,,,,,
active participleاِسْم الْفَاعِل,يَائِسyāʾis,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَيْؤُوسmayʾūs,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,يَئِسْتُyaʾistu,يَئِسْتَyaʾista,يَئِسَyaʾisa,يَئِسْتُمَاyaʾistumā,يَئِسَاyaʾisā,يَئِسْنَاyaʾisnā,يَئِسْتُمْyaʾistum,يَئِسُواyaʾisū
f,يَئِسْتِyaʾisti,يَئِسَتْyaʾisat,يَئِسَتَاyaʾisatā,يَئِسْتُنَّyaʾistunna,يَئِسْنَyaʾisna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَيْئَسُʾayʾasu,تَيْئَسُtayʾasu,يَيْئَسُyayʾasu,تَيْئَسَانِtayʾasāni,يَيْئَسَانِyayʾasāni,نَيْئَسُnayʾasu,تَيْئَسُونَtayʾasūna,يَيْئَسُونَyayʾasūna
f,تَيْئَسِينَtayʾasīna,تَيْئَسُtayʾasu,تَيْئَسَانِtayʾasāni,تَيْئَسْنَtayʾasna,يَيْئَسْنَyayʾasna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَيْئَسَʾayʾasa,تَيْئَسَtayʾasa,يَيْئَسَyayʾasa,تَيْئَسَاtayʾasā,يَيْئَسَاyayʾasā,نَيْئَسَnayʾasa,تَيْئَسُوtayʾasū,يَيْئَسُوyayʾasū
f,تَيْئَسِيtayʾasī,تَيْئَسَtayʾasa,تَيْئَسَاtayʾasā,تَيْئَسْنَtayʾasna,يَيْئَسْنَyayʾasna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَيْئَسْʾayʾas,تَيْئَسْtayʾas,يَيْئَسْyayʾas,تَيْئَسَاtayʾasā,يَيْئَسَاyayʾasā,نَيْئَسْnayʾas,تَيْئَسُوtayʾasū,يَيْئَسُوyayʾasū
f,تَيْئَسِيtayʾasī,تَيْئَسْtayʾas,تَيْئَسَاtayʾasā,تَيْئَسْنَtayʾasna,يَيْئَسْنَyayʾasna,,,,
imperativeالْأَمْر,m,,اِيئَسْīʾas,,اِيئَسَاīʾasā,,,اِيئَسُوīʾasū,
f,اِيئَسِيīʾasī,اِيئَسْنَīʾasna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,—,—,يُئِسَyuʾisa,—,—,—,—,—
f,—,—,—,—,—,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,—,—,يُوءَسُyūʾasu,—,—,—,—,—
f,—,—,—,—,—,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,—,—,يُوءَسَyūʾasa,—,—,—,—,—
f,—,—,—,—,—,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,—,—,يُوءَسْyūʾas,—,—,—,—,—
f,—,—,—,—,—,,,,
verbal nounالْمَصْدَر,يَأْسyaʾs,,,,,,,,
active participleاِسْم الْفَاعِل,يَائِسyāʾis,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَيْؤُوسmayʾūs,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
