0,1,2,3,4,5,6,7,8,9
Noun,,(file),,,,,,,
verbal nounالْمَصْدَر,تَسْبِيبtasbīb,,,,,,,,
active participleاِسْم الْفَاعِل,مُسَبِّبmusabbib,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُسَبَّبmusabbab,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,سَبَّبْتُsabbabtu,سَبَّبْتَsabbabta,سَبَّبَsabbaba,سَبَّبْتُمَاsabbabtumā,سَبَّبَاsabbabā,سَبَّبْنَاsabbabnā,سَبَّبْتُمْsabbabtum,سَبَّبُواsabbabū
f,سَبَّبْتِsabbabti,سَبَّبَتْsabbabat,سَبَّبَتَاsabbabatā,سَبَّبْتُنَّsabbabtunna,سَبَّبْنَsabbabna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُسَبِّبُʾusabbibu,تُسَبِّبُtusabbibu,يُسَبِّبُyusabbibu,تُسَبِّبَانِtusabbibāni,يُسَبِّبَانِyusabbibāni,نُسَبِّبُnusabbibu,تُسَبِّبُونَtusabbibūna,يُسَبِّبُونَyusabbibūna
f,تُسَبِّبِينَtusabbibīna,تُسَبِّبُtusabbibu,تُسَبِّبَانِtusabbibāni,تُسَبِّبْنَtusabbibna,يُسَبِّبْنَyusabbibna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُسَبِّبَʾusabbiba,تُسَبِّبَtusabbiba,يُسَبِّبَyusabbiba,تُسَبِّبَاtusabbibā,يُسَبِّبَاyusabbibā,نُسَبِّبَnusabbiba,تُسَبِّبُوtusabbibū,يُسَبِّبُوyusabbibū
f,تُسَبِّبِيtusabbibī,تُسَبِّبَtusabbiba,تُسَبِّبَاtusabbibā,تُسَبِّبْنَtusabbibna,يُسَبِّبْنَyusabbibna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُسَبِّبْʾusabbib,تُسَبِّبْtusabbib,يُسَبِّبْyusabbib,تُسَبِّبَاtusabbibā,يُسَبِّبَاyusabbibā,نُسَبِّبْnusabbib,تُسَبِّبُوtusabbibū,يُسَبِّبُوyusabbibū
f,تُسَبِّبِيtusabbibī,تُسَبِّبْtusabbib,تُسَبِّبَاtusabbibā,تُسَبِّبْنَtusabbibna,يُسَبِّبْنَyusabbibna,,,,
imperativeالْأَمْر,m,,سَبِّبْsabbib,,سَبِّبَاsabbibā,,,سَبِّبُوsabbibū,
f,سَبِّبِيsabbibī,سَبِّبْنَsabbibna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,سُبِّبْتُsubbibtu,سُبِّبْتَsubbibta,سُبِّبَsubbiba,سُبِّبْتُمَاsubbibtumā,سُبِّبَاsubbibā,سُبِّبْنَاsubbibnā,سُبِّبْتُمْsubbibtum,سُبِّبُواsubbibū
f,سُبِّبْتِsubbibti,سُبِّبَتْsubbibat,سُبِّبَتَاsubbibatā,سُبِّبْتُنَّsubbibtunna,سُبِّبْنَsubbibna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُسَبَّبُʾusabbabu,تُسَبَّبُtusabbabu,يُسَبَّبُyusabbabu,تُسَبَّبَانِtusabbabāni,يُسَبَّبَانِyusabbabāni,نُسَبَّبُnusabbabu,تُسَبَّبُونَtusabbabūna,يُسَبَّبُونَyusabbabūna
f,تُسَبَّبِينَtusabbabīna,تُسَبَّبُtusabbabu,تُسَبَّبَانِtusabbabāni,تُسَبَّبْنَtusabbabna,يُسَبَّبْنَyusabbabna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُسَبَّبَʾusabbaba,تُسَبَّبَtusabbaba,يُسَبَّبَyusabbaba,تُسَبَّبَاtusabbabā,يُسَبَّبَاyusabbabā,نُسَبَّبَnusabbaba,تُسَبَّبُوtusabbabū,يُسَبَّبُوyusabbabū
f,تُسَبَّبِيtusabbabī,تُسَبَّبَtusabbaba,تُسَبَّبَاtusabbabā,تُسَبَّبْنَtusabbabna,يُسَبَّبْنَyusabbabna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُسَبَّبْʾusabbab,تُسَبَّبْtusabbab,يُسَبَّبْyusabbab,تُسَبَّبَاtusabbabā,يُسَبَّبَاyusabbabā,نُسَبَّبْnusabbab,تُسَبَّبُوtusabbabū,يُسَبَّبُوyusabbabū
f,تُسَبَّبِيtusabbabī,تُسَبَّبْtusabbab,تُسَبَّبَاtusabbabā,تُسَبَّبْنَtusabbabna,يُسَبَّبْنَyusabbabna,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,سَبَبsabab,السَّبَبas-sabab,سَبَبsabab,,,,,,
Nominative,سَبَبٌsababun,السَّبَبُas-sababu,سَبَبُsababu,,,,,,
Accusative,سَبَبًاsababan,السَّبَبَas-sababa,سَبَبَsababa,,,,,,
Genitive,سَبَبٍsababin,السَّبَبِas-sababi,سَبَبِsababi,,,,,,
Dual,Indefinite,Definite,Construct,,,,,,
Informal,سَبَبَيْنsababayn,السَّبَبَيْنas-sababayn,سَبَبَيْsababay,,,,,,
Nominative,سَبَبَانِsababāni,السَّبَبَانِas-sababāni,سَبَبَاsababā,,,,,,
Accusative,سَبَبَيْنِsababayni,السَّبَبَيْنِas-sababayni,سَبَبَيْsababay,,,,,,
Genitive,سَبَبَيْنِsababayni,السَّبَبَيْنِas-sababayni,سَبَبَيْsababay,,,,,,
Plural,basic broken plural triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,أَسْبَابʾasbāb,الْأَسْبَابal-ʾasbāb,أَسْبَابʾasbāb,,,,,,
Nominative,أَسْبَابٌʾasbābun,الْأَسْبَابُal-ʾasbābu,أَسْبَابُʾasbābu,,,,,,
Accusative,أَسْبَابًاʾasbāban,الْأَسْبَابَal-ʾasbāba,أَسْبَابَʾasbāba,,,,,,
Genitive,أَسْبَابٍʾasbābin,الْأَسْبَابِal-ʾasbābi,أَسْبَابِʾasbābi,,,,,,
بسبب,,,,,,,,,
