0,1,2,3
Singular,basic singular triptote,,
Indefinite,Definite,Construct,
Informal,هَبُوبhabūb,الْهَبُوبal-habūb,هَبُوبhabūb
Nominative,هَبُوبٌhabūbun,الْهَبُوبُal-habūbu,هَبُوبُhabūbu
Accusative,هَبُوبًاhabūban,الْهَبُوبَal-habūba,هَبُوبَhabūba
Genitive,هَبُوبٍhabūbin,الْهَبُوبِal-habūbi,هَبُوبِhabūbi
Singular,basic singular triptote,,
Indefinite,Definite,Construct,
Informal,هُبُوبhubūb,الْهُبُوبal-hubūb,هُبُوبhubūb
Nominative,هُبُوبٌhubūbun,الْهُبُوبُal-hubūbu,هُبُوبُhubūbu
Accusative,هُبُوبًاhubūban,الْهُبُوبَal-hubūba,هُبُوبَhubūba
Genitive,هُبُوبٍhubūbin,الْهُبُوبِal-hubūbi,هُبُوبِhubūbi
