0,1,2,3,4,5,6,7,8,9
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,عَفْج‎; عَفَج‎; عِفْج‎; عَفِجʿafj‎; ʿafaj‎; ʿifj‎; ʿafij,الْعَفْج‎; الْعَفَج‎; الْعِفْج‎; الْعَفِجal-ʿafj‎; al-ʿafaj‎; al-ʿifj‎; al-ʿafij,عَفْج‎; عَفَج‎; عِفْج‎; عَفِجʿafj‎; ʿafaj‎; ʿifj‎; ʿafij,,,,,,
Nominative,عَفْجٌ‎; عَفَجٌ‎; عِفْجٌ‎; عَفِجٌʿafjun‎; ʿafajun‎; ʿifjun‎; ʿafijun,الْعَفْجُ‎; الْعَفَجُ‎; الْعِفْجُ‎; الْعَفِجُal-ʿafju‎; al-ʿafaju‎; al-ʿifju‎; al-ʿafiju,عَفْجُ‎; عَفَجُ‎; عِفْجُ‎; عَفِجُʿafju‎; ʿafaju‎; ʿifju‎; ʿafiju,,,,,,
Accusative,عَفْجًا‎; عَفَجًا‎; عِفْجًا‎; عَفِجًاʿafjan‎; ʿafajan‎; ʿifjan‎; ʿafijan,الْعَفْجَ‎; الْعَفَجَ‎; الْعِفْجَ‎; الْعَفِجَal-ʿafja‎; al-ʿafaja‎; al-ʿifja‎; al-ʿafija,عَفْجَ‎; عَفَجَ‎; عِفْجَ‎; عَفِجَʿafja‎; ʿafaja‎; ʿifja‎; ʿafija,,,,,,
Genitive,عَفْجٍ‎; عَفَجٍ‎; عِفْجٍ‎; عَفِجٍʿafjin‎; ʿafajin‎; ʿifjin‎; ʿafijin,الْعَفْجِ‎; الْعَفَجِ‎; الْعِفْجِ‎; الْعَفِجِal-ʿafji‎; al-ʿafaji‎; al-ʿifji‎; al-ʿafiji,عَفْجِ‎; عَفَجِ‎; عِفْجِ‎; عَفِجِʿafji‎; ʿafaji‎; ʿifji‎; ʿafiji,,,,,,
Dual,Indefinite,Definite,Construct,,,,,,
Informal,عَفْجَيْن‎; عَفَجَيْن‎; عِفْجَيْن‎; عَفِجَيْنʿafjayn‎; ʿafajayn‎; ʿifjayn‎; ʿafijayn,الْعَفْجَيْن‎; الْعَفَجَيْن‎; الْعِفْجَيْن‎; الْعَفِجَيْنal-ʿafjayn‎; al-ʿafajayn‎; al-ʿifjayn‎; al-ʿafijayn,عَفْجَيْ‎; عَفَجَيْ‎; عِفْجَيْ‎; عَفِجَيْʿafjay‎; ʿafajay‎; ʿifjay‎; ʿafijay,,,,,,
Nominative,عَفْجَانِ‎; عَفَجَانِ‎; عِفْجَانِ‎; عَفِجَانِʿafjāni‎; ʿafajāni‎; ʿifjāni‎; ʿafijāni,الْعَفْجَانِ‎; الْعَفَجَانِ‎; الْعِفْجَانِ‎; الْعَفِجَانِal-ʿafjāni‎; al-ʿafajāni‎; al-ʿifjāni‎; al-ʿafijāni,عَفْجَا‎; عَفَجَا‎; عِفْجَا‎; عَفِجَاʿafjā‎; ʿafajā‎; ʿifjā‎; ʿafijā,,,,,,
Accusative,عَفْجَيْنِ‎; عَفَجَيْنِ‎; عِفْجَيْنِ‎; عَفِجَيْنِʿafjayni‎; ʿafajayni‎; ʿifjayni‎; ʿafijayni,الْعَفْجَيْنِ‎; الْعَفَجَيْنِ‎; الْعِفْجَيْنِ‎; الْعَفِجَيْنِal-ʿafjayni‎; al-ʿafajayni‎; al-ʿifjayni‎; al-ʿafijayni,عَفْجَيْ‎; عَفَجَيْ‎; عِفْجَيْ‎; عَفِجَيْʿafjay‎; ʿafajay‎; ʿifjay‎; ʿafijay,,,,,,
Genitive,عَفْجَيْنِ‎; عَفَجَيْنِ‎; عِفْجَيْنِ‎; عَفِجَيْنِʿafjayni‎; ʿafajayni‎; ʿifjayni‎; ʿafijayni,الْعَفْجَيْنِ‎; الْعَفَجَيْنِ‎; الْعِفْجَيْنِ‎; الْعَفِجَيْنِal-ʿafjayni‎; al-ʿafajayni‎; al-ʿifjayni‎; al-ʿafijayni,عَفْجَيْ‎; عَفَجَيْ‎; عِفْجَيْ‎; عَفِجَيْʿafjay‎; ʿafajay‎; ʿifjay‎; ʿafijay,,,,,,
Plural,basic broken plural triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,أَعْفَاجʾaʿfāj,الْأَعْفَاجal-ʾaʿfāj,أَعْفَاجʾaʿfāj,,,,,,
Nominative,أَعْفَاجٌʾaʿfājun,الْأَعْفَاجُal-ʾaʿfāju,أَعْفَاجُʾaʿfāju,,,,,,
Accusative,أَعْفَاجًاʾaʿfājan,الْأَعْفَاجَal-ʾaʿfāja,أَعْفَاجَʾaʿfāja,,,,,,
Genitive,أَعْفَاجٍʾaʿfājin,الْأَعْفَاجِal-ʾaʿfāji,أَعْفَاجِʾaʿfāji,,,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,عَفْجʿafj,الْعَفْجal-ʿafj,عَفْجʿafj,,,,,,
Nominative,عَفْجٌʿafjun,الْعَفْجُal-ʿafju,عَفْجُʿafju,,,,,,
Accusative,عَفْجًاʿafjan,الْعَفْجَal-ʿafja,عَفْجَʿafja,,,,,,
Genitive,عَفْجٍʿafjin,الْعَفْجِal-ʿafji,عَفْجِʿafji,,,,,,
verbal nounالْمَصْدَر,عَفْجʿafj,,,,,,,,
active participleاِسْم الْفَاعِل,عَافِجʿāfij,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَعْفُوجmaʿfūj,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
