0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,تَصْنِيفtaṣnīf,,,,,,,,
active participleاِسْم الْفَاعِل,مُصَنِّفmuṣannif,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُصَنَّفmuṣannaf,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,صَنَّفْتُṣannaftu,صَنَّفْتَṣannafta,صَنَّفَṣannafa,صَنَّفْتُمَاṣannaftumā,صَنَّفَاṣannafā,صَنَّفْنَاṣannafnā,صَنَّفْتُمْṣannaftum,صَنَّفُواṣannafū
f,صَنَّفْتِṣannafti,صَنَّفَتْṣannafat,صَنَّفَتَاṣannafatā,صَنَّفْتُنَّṣannaftunna,صَنَّفْنَṣannafna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُصَنِّفُʾuṣannifu,تُصَنِّفُtuṣannifu,يُصَنِّفُyuṣannifu,تُصَنِّفَانِtuṣannifāni,يُصَنِّفَانِyuṣannifāni,نُصَنِّفُnuṣannifu,تُصَنِّفُونَtuṣannifūna,يُصَنِّفُونَyuṣannifūna
f,تُصَنِّفِينَtuṣannifīna,تُصَنِّفُtuṣannifu,تُصَنِّفَانِtuṣannifāni,تُصَنِّفْنَtuṣannifna,يُصَنِّفْنَyuṣannifna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُصَنِّفَʾuṣannifa,تُصَنِّفَtuṣannifa,يُصَنِّفَyuṣannifa,تُصَنِّفَاtuṣannifā,يُصَنِّفَاyuṣannifā,نُصَنِّفَnuṣannifa,تُصَنِّفُوtuṣannifū,يُصَنِّفُوyuṣannifū
f,تُصَنِّفِيtuṣannifī,تُصَنِّفَtuṣannifa,تُصَنِّفَاtuṣannifā,تُصَنِّفْنَtuṣannifna,يُصَنِّفْنَyuṣannifna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُصَنِّفْʾuṣannif,تُصَنِّفْtuṣannif,يُصَنِّفْyuṣannif,تُصَنِّفَاtuṣannifā,يُصَنِّفَاyuṣannifā,نُصَنِّفْnuṣannif,تُصَنِّفُوtuṣannifū,يُصَنِّفُوyuṣannifū
f,تُصَنِّفِيtuṣannifī,تُصَنِّفْtuṣannif,تُصَنِّفَاtuṣannifā,تُصَنِّفْنَtuṣannifna,يُصَنِّفْنَyuṣannifna,,,,
imperativeالْأَمْر,m,,صَنِّفْṣannif,,صَنِّفَاṣannifā,,,صَنِّفُوṣannifū,
f,صَنِّفِيṣannifī,صَنِّفْنَṣannifna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
