0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,شِفَاءšifāʾ,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَشْفُوّmašfuww,,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,شُفِيتُšufītu,شُفِيتَšufīta,شُفِيَšufiya,شُفِيتُمَاšufītumā,شُفِيَاšufiyā,شُفِينَاšufīnā,شُفِيتُمْšufītum,شُفُواšufū
f,شُفِيتِšufīti,شُفِيَتْšufiyat,شُفِيَتَاšufiyatā,شُفِيتُنَّšufītunna,شُفِينَšufīna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُشْفَىʾušfā,تُشْفَىtušfā,يُشْفَىyušfā,تُشْفَيَانِtušfayāni,يُشْفَيَانِyušfayāni,نُشْفَىnušfā,تُشْفَوْنَtušfawna,يُشْفَوْنَyušfawna
f,تُشْفَيْنَtušfayna,تُشْفَىtušfā,تُشْفَيَانِtušfayāni,تُشْفَيْنَtušfayna,يُشْفَيْنَyušfayna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُشْفَىʾušfā,تُشْفَىtušfā,يُشْفَىyušfā,تُشْفَيَاtušfayā,يُشْفَيَاyušfayā,نُشْفَىnušfā,تُشْفَوْاtušfaw,يُشْفَوْاyušfaw
f,تُشْفَيْtušfay,تُشْفَىtušfā,تُشْفَيَاtušfayā,تُشْفَيْنَtušfayna,يُشْفَيْنَyušfayna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُشْفَʾušfa,تُشْفَtušfa,يُشْفَyušfa,تُشْفَيَاtušfayā,يُشْفَيَاyušfayā,نُشْفَnušfa,تُشْفَوْاtušfaw,يُشْفَوْاyušfaw
f,تُشْفَيْtušfay,تُشْفَtušfa,تُشْفَيَاtušfayā,تُشْفَيْنَtušfayna,يُشْفَيْنَyušfayna,,,,
