0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,دَفِيفdafīf,,,,,,,,
active participleاِسْم الْفَاعِل,دَافّdāff,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,دَفَفْتُdafaftu,دَفَفْتَdafafta,دَفَّdaffa,دَفَفْتُمَاdafaftumā,دَفَّاdaffā,دَفَفْنَاdafafnā,دَفَفْتُمْdafaftum,دَفُّواdaffū
f,دَفَفْتِdafafti,دَفَّتْdaffat,دَفَّتَاdaffatā,دَفَفْتُنَّdafaftunna,دَفَفْنَdafafna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَدِفُّʾadiffu,تَدِفُّtadiffu,يَدِفُّyadiffu,تَدِفَّانِtadiffāni,يَدِفَّانِyadiffāni,نَدِفُّnadiffu,تَدِفُّونَtadiffūna,يَدِفُّونَyadiffūna
f,تَدِفِّينَtadiffīna,تَدِفُّtadiffu,تَدِفَّانِtadiffāni,تَدْفِفْنَtadfifna,يَدْفِفْنَyadfifna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَدِفَّʾadiffa,تَدِفَّtadiffa,يَدِفَّyadiffa,تَدِفَّاtadiffā,يَدِفَّاyadiffā,نَدِفَّnadiffa,تَدِفُّوtadiffū,يَدِفُّوyadiffū
f,تَدِفِّيtadiffī,تَدِفَّtadiffa,تَدِفَّاtadiffā,تَدْفِفْنَtadfifna,يَدْفِفْنَyadfifna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَدِفَّ or أَدِفِّ or أَدْفِفْʾadiffa or ʾadiffi or ʾadfif,تَدِفَّ or تَدِفِّ or تَدْفِفْtadiffa or tadiffi or tadfif,يَدِفَّ or يَدِفِّ or يَدْفِفْyadiffa or yadiffi or yadfif,تَدِفَّاtadiffā,يَدِفَّاyadiffā,نَدِفَّ or نَدِفِّ or نَدْفِفْnadiffa or nadiffi or nadfif,تَدِفُّوtadiffū,يَدِفُّوyadiffū
f,تَدِفِّيtadiffī,تَدِفَّ or تَدِفِّ or تَدْفِفْtadiffa or tadiffi or tadfif,تَدِفَّاtadiffā,تَدْفِفْنَtadfifna,يَدْفِفْنَyadfifna,,,,
imperativeالْأَمْر,m,,دِفَّ or دِفِّ or اِدْفِفْdiffa or diffi or idfif,,دِفَّاdiffā,,,دِفُّوdiffū,
f,دِفِّيdiffī,اِدْفِفْنَidfifna,,,,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,دَفّdaff,الدَّفّad-daff,دَفّdaff,,,,,,
Nominative,دَفٌّdaffun,الدَّفُّad-daffu,دَفُّdaffu,,,,,,
Accusative,دَفًّاdaffan,الدَّفَّad-daffa,دَفَّdaffa,,,,,,
Genitive,دَفٍّdaffin,الدَّفِّad-daffi,دَفِّdaffi,,,,,,
Dual,Indefinite,Definite,Construct,,,,,,
Informal,دَفَّيْنdaffayn,الدَّفَّيْنad-daffayn,دَفَّيْdaffay,,,,,,
Nominative,دَفَّانِdaffāni,الدَّفَّانِad-daffāni,دَفَّاdaffā,,,,,,
Accusative,دَفَّيْنِdaffayni,الدَّفَّيْنِad-daffayni,دَفَّيْdaffay,,,,,,
Genitive,دَفَّيْنِdaffayni,الدَّفَّيْنِad-daffayni,دَفَّيْdaffay,,,,,,
Plural,basic broken plural triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,دُفُوفdufūf,الدُّفُوفad-dufūf,دُفُوفdufūf,,,,,,
Nominative,دُفُوفٌdufūfun,الدُّفُوفُad-dufūfu,دُفُوفُdufūfu,,,,,,
Accusative,دُفُوفًاdufūfan,الدُّفُوفَad-dufūfa,دُفُوفَdufūfa,,,,,,
Genitive,دُفُوفٍdufūfin,الدُّفُوفِad-dufūfi,دُفُوفِdufūfi,,,,,,
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
