0,1,2,3,4,5,6,7,8,9
verbal nounsالْمَصَادِر,صُحْبَة or صَحَابَة or صِحَابَةṣuḥba or ṣaḥāba or ṣiḥāba,,,,,,,,
active participleاِسْم الْفَاعِل,صَاحِبṣāḥib,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَصْحُوبmaṣḥūb,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,صَحِبْتُṣaḥibtu,صَحِبْتَṣaḥibta,صَحِبَṣaḥiba,صَحِبْتُمَاṣaḥibtumā,صَحِبَاṣaḥibā,صَحِبْنَاṣaḥibnā,صَحِبْتُمْṣaḥibtum,صَحِبُواṣaḥibū
f,صَحِبْتِṣaḥibti,صَحِبَتْṣaḥibat,صَحِبَتَاṣaḥibatā,صَحِبْتُنَّṣaḥibtunna,صَحِبْنَṣaḥibna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَصْحَبُʾaṣḥabu,تَصْحَبُtaṣḥabu,يَصْحَبُyaṣḥabu,تَصْحَبَانِtaṣḥabāni,يَصْحَبَانِyaṣḥabāni,نَصْحَبُnaṣḥabu,تَصْحَبُونَtaṣḥabūna,يَصْحَبُونَyaṣḥabūna
f,تَصْحَبِينَtaṣḥabīna,تَصْحَبُtaṣḥabu,تَصْحَبَانِtaṣḥabāni,تَصْحَبْنَtaṣḥabna,يَصْحَبْنَyaṣḥabna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَصْحَبَʾaṣḥaba,تَصْحَبَtaṣḥaba,يَصْحَبَyaṣḥaba,تَصْحَبَاtaṣḥabā,يَصْحَبَاyaṣḥabā,نَصْحَبَnaṣḥaba,تَصْحَبُوtaṣḥabū,يَصْحَبُوyaṣḥabū
f,تَصْحَبِيtaṣḥabī,تَصْحَبَtaṣḥaba,تَصْحَبَاtaṣḥabā,تَصْحَبْنَtaṣḥabna,يَصْحَبْنَyaṣḥabna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَصْحَبْʾaṣḥab,تَصْحَبْtaṣḥab,يَصْحَبْyaṣḥab,تَصْحَبَاtaṣḥabā,يَصْحَبَاyaṣḥabā,نَصْحَبْnaṣḥab,تَصْحَبُوtaṣḥabū,يَصْحَبُوyaṣḥabū
f,تَصْحَبِيtaṣḥabī,تَصْحَبْtaṣḥab,تَصْحَبَاtaṣḥabā,تَصْحَبْنَtaṣḥabna,يَصْحَبْنَyaṣḥabna,,,,
imperativeالْأَمْر,m,,اِصْحَبْiṣḥab,,اِصْحَبَاiṣḥabā,,,اِصْحَبُوiṣḥabū,
f,اِصْحَبِيiṣḥabī,اِصْحَبْنَiṣḥabna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,صُحِبْتُṣuḥibtu,صُحِبْتَṣuḥibta,صُحِبَṣuḥiba,صُحِبْتُمَاṣuḥibtumā,صُحِبَاṣuḥibā,صُحِبْنَاṣuḥibnā,صُحِبْتُمْṣuḥibtum,صُحِبُواṣuḥibū
f,صُحِبْتِṣuḥibti,صُحِبَتْṣuḥibat,صُحِبَتَاṣuḥibatā,صُحِبْتُنَّṣuḥibtunna,صُحِبْنَṣuḥibna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُصْحَبُʾuṣḥabu,تُصْحَبُtuṣḥabu,يُصْحَبُyuṣḥabu,تُصْحَبَانِtuṣḥabāni,يُصْحَبَانِyuṣḥabāni,نُصْحَبُnuṣḥabu,تُصْحَبُونَtuṣḥabūna,يُصْحَبُونَyuṣḥabūna
f,تُصْحَبِينَtuṣḥabīna,تُصْحَبُtuṣḥabu,تُصْحَبَانِtuṣḥabāni,تُصْحَبْنَtuṣḥabna,يُصْحَبْنَyuṣḥabna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُصْحَبَʾuṣḥaba,تُصْحَبَtuṣḥaba,يُصْحَبَyuṣḥaba,تُصْحَبَاtuṣḥabā,يُصْحَبَاyuṣḥabā,نُصْحَبَnuṣḥaba,تُصْحَبُوtuṣḥabū,يُصْحَبُوyuṣḥabū
f,تُصْحَبِيtuṣḥabī,تُصْحَبَtuṣḥaba,تُصْحَبَاtuṣḥabā,تُصْحَبْنَtuṣḥabna,يُصْحَبْنَyuṣḥabna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُصْحَبْʾuṣḥab,تُصْحَبْtuṣḥab,يُصْحَبْyuṣḥab,تُصْحَبَاtuṣḥabā,يُصْحَبَاyuṣḥabā,نُصْحَبْnuṣḥab,تُصْحَبُوtuṣḥabū,يُصْحَبُوyuṣḥabū
f,تُصْحَبِيtuṣḥabī,تُصْحَبْtuṣḥab,تُصْحَبَاtuṣḥabā,تُصْحَبْنَtuṣḥabna,يُصْحَبْنَyuṣḥabna,,,,
