0,1,2,3
Collective,basic collective triptote,,
Indefinite,Definite,Construct,
Informal,يُونَانyūnān,الْيُونَانal-yūnān,يُونَانyūnān
Nominative,يُونَانٌyūnānun,الْيُونَانُal-yūnānu,يُونَانُyūnānu
Accusative,يُونَانًاyūnānan,الْيُونَانَal-yūnāna,يُونَانَyūnāna
Genitive,يُونَانٍyūnānin,الْيُونَانِal-yūnāni,يُونَانِyūnāni
Singulative,basic singulative triptote,,
Indefinite,Definite,Construct,
Informal,يُونَانِيyūnānī,الْيُونَانِيal-yūnānī,يُونَانِيyūnānī
Nominative,يُونَانِيٌّyūnāniyyun,الْيُونَانِيُّal-yūnāniyyu,يُونَانِيُّyūnāniyyu
Accusative,يُونَانِيًّاyūnāniyyan,الْيُونَانِيَّal-yūnāniyya,يُونَانِيَّyūnāniyya
Genitive,يُونَانِيٍّyūnāniyyin,الْيُونَانِيِّal-yūnāniyyi,يُونَانِيِّyūnāniyyi
Dual,Indefinite,Definite,Construct
Informal,يُونَانِيَّيْنyūnāniyyayn,الْيُونَانِيَّيْنal-yūnāniyyayn,يُونَانِيَّيْyūnāniyyay
Nominative,يُونَانِيَّانِyūnāniyyāni,الْيُونَانِيَّانِal-yūnāniyyāni,يُونَانِيَّاyūnāniyyā
Accusative,يُونَانِيَّيْنِyūnāniyyayni,الْيُونَانِيَّيْنِal-yūnāniyyayni,يُونَانِيَّيْyūnāniyyay
Genitive,يُونَانِيَّيْنِyūnāniyyayni,الْيُونَانِيَّيْنِal-yūnāniyyayni,يُونَانِيَّيْyūnāniyyay
Paucal (3-10),basic broken paucal triptote,,
Indefinite,Definite,Construct,
Informal,يُونَانِيyūnānī,الْيُونَانِيal-yūnānī,يُونَانِيyūnānī
Nominative,يُونَانِيٌّyūnāniyyun,الْيُونَانِيُّal-yūnāniyyu,يُونَانِيُّyūnāniyyu
Accusative,يُونَانِيًّاyūnāniyyan,الْيُونَانِيَّal-yūnāniyya,يُونَانِيَّyūnāniyya
Genitive,يُونَانِيٍّyūnāniyyin,الْيُونَانِيِّal-yūnāniyyi,يُونَانِيِّyūnāniyyi
