0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,طَرْحṭarḥ,,,,,,,,
active participleاِسْم الْفَاعِل,طَارِحṭāriḥ,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَطْرُوحmaṭrūḥ,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,طَرَحْتُṭaraḥtu,طَرَحْتَṭaraḥta,طَرَحَṭaraḥa,طَرَحْتُمَاṭaraḥtumā,طَرَحَاṭaraḥā,طَرَحْنَاṭaraḥnā,طَرَحْتُمْṭaraḥtum,طَرَحُواṭaraḥū
f,طَرَحْتِṭaraḥti,طَرَحَتْṭaraḥat,طَرَحَتَاṭaraḥatā,طَرَحْتُنَّṭaraḥtunna,طَرَحْنَṭaraḥna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَطْرَحُʾaṭraḥu,تَطْرَحُtaṭraḥu,يَطْرَحُyaṭraḥu,تَطْرَحَانِtaṭraḥāni,يَطْرَحَانِyaṭraḥāni,نَطْرَحُnaṭraḥu,تَطْرَحُونَtaṭraḥūna,يَطْرَحُونَyaṭraḥūna
f,تَطْرَحِينَtaṭraḥīna,تَطْرَحُtaṭraḥu,تَطْرَحَانِtaṭraḥāni,تَطْرَحْنَtaṭraḥna,يَطْرَحْنَyaṭraḥna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَطْرَحَʾaṭraḥa,تَطْرَحَtaṭraḥa,يَطْرَحَyaṭraḥa,تَطْرَحَاtaṭraḥā,يَطْرَحَاyaṭraḥā,نَطْرَحَnaṭraḥa,تَطْرَحُوtaṭraḥū,يَطْرَحُوyaṭraḥū
f,تَطْرَحِيtaṭraḥī,تَطْرَحَtaṭraḥa,تَطْرَحَاtaṭraḥā,تَطْرَحْنَtaṭraḥna,يَطْرَحْنَyaṭraḥna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَطْرَحْʾaṭraḥ,تَطْرَحْtaṭraḥ,يَطْرَحْyaṭraḥ,تَطْرَحَاtaṭraḥā,يَطْرَحَاyaṭraḥā,نَطْرَحْnaṭraḥ,تَطْرَحُوtaṭraḥū,يَطْرَحُوyaṭraḥū
f,تَطْرَحِيtaṭraḥī,تَطْرَحْtaṭraḥ,تَطْرَحَاtaṭraḥā,تَطْرَحْنَtaṭraḥna,يَطْرَحْنَyaṭraḥna,,,,
imperativeالْأَمْر,m,,اِطْرَحْiṭraḥ,,اِطْرَحَاiṭraḥā,,,اِطْرَحُوiṭraḥū,
f,اِطْرَحِيiṭraḥī,اِطْرَحْنَiṭraḥna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,طُرِحْتُṭuriḥtu,طُرِحْتَṭuriḥta,طُرِحَṭuriḥa,طُرِحْتُمَاṭuriḥtumā,طُرِحَاṭuriḥā,طُرِحْنَاṭuriḥnā,طُرِحْتُمْṭuriḥtum,طُرِحُواṭuriḥū
f,طُرِحْتِṭuriḥti,طُرِحَتْṭuriḥat,طُرِحَتَاṭuriḥatā,طُرِحْتُنَّṭuriḥtunna,طُرِحْنَṭuriḥna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُطْرَحُʾuṭraḥu,تُطْرَحُtuṭraḥu,يُطْرَحُyuṭraḥu,تُطْرَحَانِtuṭraḥāni,يُطْرَحَانِyuṭraḥāni,نُطْرَحُnuṭraḥu,تُطْرَحُونَtuṭraḥūna,يُطْرَحُونَyuṭraḥūna
f,تُطْرَحِينَtuṭraḥīna,تُطْرَحُtuṭraḥu,تُطْرَحَانِtuṭraḥāni,تُطْرَحْنَtuṭraḥna,يُطْرَحْنَyuṭraḥna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُطْرَحَʾuṭraḥa,تُطْرَحَtuṭraḥa,يُطْرَحَyuṭraḥa,تُطْرَحَاtuṭraḥā,يُطْرَحَاyuṭraḥā,نُطْرَحَnuṭraḥa,تُطْرَحُوtuṭraḥū,يُطْرَحُوyuṭraḥū
f,تُطْرَحِيtuṭraḥī,تُطْرَحَtuṭraḥa,تُطْرَحَاtuṭraḥā,تُطْرَحْنَtuṭraḥna,يُطْرَحْنَyuṭraḥna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُطْرَحْʾuṭraḥ,تُطْرَحْtuṭraḥ,يُطْرَحْyuṭraḥ,تُطْرَحَاtuṭraḥā,يُطْرَحَاyuṭraḥā,نُطْرَحْnuṭraḥ,تُطْرَحُوtuṭraḥū,يُطْرَحُوyuṭraḥū
f,تُطْرَحِيtuṭraḥī,تُطْرَحْtuṭraḥ,تُطْرَحَاtuṭraḥā,تُطْرَحْنَtuṭraḥna,يُطْرَحْنَyuṭraḥna,,,,
verbal nounالْمَصْدَر,تَطْرِيحtaṭrīḥ,,,,,,,,
active participleاِسْم الْفَاعِل,مُطَرِّحmuṭarriḥ,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُطَرَّحmuṭarraḥ,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,طَرَّحْتُṭarraḥtu,طَرَّحْتَṭarraḥta,طَرَّحَṭarraḥa,طَرَّحْتُمَاṭarraḥtumā,طَرَّحَاṭarraḥā,طَرَّحْنَاṭarraḥnā,طَرَّحْتُمْṭarraḥtum,طَرَّحُواṭarraḥū
f,طَرَّحْتِṭarraḥti,طَرَّحَتْṭarraḥat,طَرَّحَتَاṭarraḥatā,طَرَّحْتُنَّṭarraḥtunna,طَرَّحْنَṭarraḥna,,,,
