0,1,2,3
Singular,singular triptote in ـَة ‎(-a),,
Indefinite,Definite,Construct,
Informal,زَرَافَةzarāfa,الزَّرَافَةaz-zarāfa,زَرَافَةzarāfat
Nominative,زَرَافَةٌzarāfatun,الزَّرَافَةُaz-zarāfatu,زَرَافَةُzarāfatu
Accusative,زَرَافَةًzarāfatan,الزَّرَافَةَaz-zarāfata,زَرَافَةَzarāfata
Genitive,زَرَافَةٍzarāfatin,الزَّرَافَةِaz-zarāfati,زَرَافَةِzarāfati
Dual,Indefinite,Definite,Construct
Informal,زَرَافَتَيْنzarāfatayn,الزَّرَافَتَيْنaz-zarāfatayn,زَرَافَتَيْzarāfatay
Nominative,زَرَافَتَانِzarāfatāni,الزَّرَافَتَانِaz-zarāfatāni,زَرَافَتَاzarāfatā
Accusative,زَرَافَتَيْنِzarāfatayni,الزَّرَافَتَيْنِaz-zarāfatayni,زَرَافَتَيْzarāfatay
Genitive,زَرَافَتَيْنِzarāfatayni,الزَّرَافَتَيْنِaz-zarāfatayni,زَرَافَتَيْzarāfatay
Plural,sound feminine plural,,
Indefinite,Definite,Construct,
Informal,زَرَافَاتzarāfāt,الزَّرَافَاتaz-zarāfāt,زَرَافَاتzarāfāt
Nominative,زَرَافَاتٌzarāfātun,الزَّرَافَاتُaz-zarāfātu,زَرَافَاتُzarāfātu
Accusative,زَرَافَاتٍzarāfātin,الزَّرَافَاتِaz-zarāfāti,زَرَافَاتِzarāfāti
Genitive,زَرَافَاتٍzarāfātin,الزَّرَافَاتِaz-zarāfāti,زَرَافَاتِzarāfāti
Singular,singular triptote in ـَة ‎(-a),,
Indefinite,Definite,Construct,
Informal,زَرَافَةzarāfa,الزَّرَافَةaz-zarāfa,زَرَافَةzarāfat
Nominative,زَرَافَةٌzarāfatun,الزَّرَافَةُaz-zarāfatu,زَرَافَةُzarāfatu
Accusative,زَرَافَةًzarāfatan,الزَّرَافَةَaz-zarāfata,زَرَافَةَzarāfata
Genitive,زَرَافَةٍzarāfatin,الزَّرَافَةِaz-zarāfati,زَرَافَةِzarāfati
Dual,Indefinite,Definite,Construct
Informal,زَرَافَتَيْنzarāfatayn,الزَّرَافَتَيْنaz-zarāfatayn,زَرَافَتَيْzarāfatay
Nominative,زَرَافَتَانِzarāfatāni,الزَّرَافَتَانِaz-zarāfatāni,زَرَافَتَاzarāfatā
Accusative,زَرَافَتَيْنِzarāfatayni,الزَّرَافَتَيْنِaz-zarāfatayni,زَرَافَتَيْzarāfatay
Genitive,زَرَافَتَيْنِzarāfatayni,الزَّرَافَتَيْنِaz-zarāfatayni,زَرَافَتَيْzarāfatay
Plural,broken plural invariable‎; basic broken plural diptote,,
Indefinite,Definite,Construct,
Informal,زَرَافَى‎; زُرَافَى‎; زَرَائِفzarāfā‎; zurāfā‎; zarāʾif,الزَّرَافَى‎; الزُّرَافَى‎; الزَّرَائِفaz-zarāfā‎; az-zurāfā‎; az-zarāʾif,زَرَافَى‎; زُرَافَى‎; زَرَائِفzarāfā‎; zurāfā‎; zarāʾif
Nominative,زَرَافَى‎; زُرَافَى‎; زَرَائِفُzarāfā‎; zurāfā‎; zarāʾifu,الزَّرَافَى‎; الزُّرَافَى‎; الزَّرَائِفُaz-zarāfā‎; az-zurāfā‎; az-zarāʾifu,زَرَافَى‎; زُرَافَى‎; زَرَائِفُzarāfā‎; zurāfā‎; zarāʾifu
Accusative,زَرَافَى‎; زُرَافَى‎; زَرَائِفَzarāfā‎; zurāfā‎; zarāʾifa,الزَّرَافَى‎; الزُّرَافَى‎; الزَّرَائِفَaz-zarāfā‎; az-zurāfā‎; az-zarāʾifa,زَرَافَى‎; زُرَافَى‎; زَرَائِفَzarāfā‎; zurāfā‎; zarāʾifa
Genitive,زَرَافَى‎; زُرَافَى‎; زَرَائِفَzarāfā‎; zurāfā‎; zarāʾifa,الزَّرَافَى‎; الزُّرَافَى‎; الزَّرَائِفِaz-zarāfā‎; az-zurāfā‎; az-zarāʾifi,زَرَافَى‎; زُرَافَى‎; زَرَائِفِzarāfā‎; zurāfā‎; zarāʾifi
Singular,singular triptote in ـَة ‎(-a),,
Indefinite,Definite,Construct,
Informal,زُرَافَةzurāfa,الزُّرَافَةaz-zurāfa,زُرَافَةzurāfat
Nominative,زُرَافَةٌzurāfatun,الزُّرَافَةُaz-zurāfatu,زُرَافَةُzurāfatu
Accusative,زُرَافَةًzurāfatan,الزُّرَافَةَaz-zurāfata,زُرَافَةَzurāfata
Genitive,زُرَافَةٍzurāfatin,الزُّرَافَةِaz-zurāfati,زُرَافَةِzurāfati
Dual,Indefinite,Definite,Construct
Informal,زُرَافَتَيْنzurāfatayn,الزُّرَافَتَيْنaz-zurāfatayn,زُرَافَتَيْzurāfatay
Nominative,زُرَافَتَانِzurāfatāni,الزُّرَافَتَانِaz-zurāfatāni,زُرَافَتَاzurāfatā
Accusative,زُرَافَتَيْنِzurāfatayni,الزُّرَافَتَيْنِaz-zurāfatayni,زُرَافَتَيْzurāfatay
