0,1,2,3,4
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,مُثِيرmuṯīr,الْمُثِيرal-muṯīr,مُثِيرَةmuṯīra,الْمُثِيرَةal-muṯīra
Nominative,مُثِيرٌmuṯīrun,الْمُثِيرُal-muṯīru,مُثِيرَةٌmuṯīratun,الْمُثِيرَةُal-muṯīratu
Accusative,مُثِيرًاmuṯīran,الْمُثِيرَal-muṯīra,مُثِيرَةًmuṯīratan,الْمُثِيرَةَal-muṯīrata
Genitive,مُثِيرٍmuṯīrin,الْمُثِيرِal-muṯīri,مُثِيرَةٍmuṯīratin,الْمُثِيرَةِal-muṯīrati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,مُثِيرَيْنmuṯīrayn,الْمُثِيرَيْنal-muṯīrayn,مُثِيرَتَيْنmuṯīratayn,الْمُثِيرَتَيْنal-muṯīratayn
Nominative,مُثِيرَانِmuṯīrāni,الْمُثِيرَانِal-muṯīrāni,مُثِيرَتَانِmuṯīratāni,الْمُثِيرَتَانِal-muṯīratāni
Accusative,مُثِيرَيْنِmuṯīrayni,الْمُثِيرَيْنِal-muṯīrayni,مُثِيرَتَيْنِmuṯīratayni,الْمُثِيرَتَيْنِal-muṯīratayni
Genitive,مُثِيرَيْنِmuṯīrayni,الْمُثِيرَيْنِal-muṯīrayni,مُثِيرَتَيْنِmuṯīratayni,الْمُثِيرَتَيْنِal-muṯīratayni
Plural,Masculine,Feminine,,
sound masculine plural,sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,مُثِيرِينmuṯīrīn,الْمُثِيرِينal-muṯīrīn,مُثِيرَاتmuṯīrāt,الْمُثِيرَاتal-muṯīrāt
Nominative,مُثِيرُونَmuṯīrūna,الْمُثِيرُونَal-muṯīrūna,مُثِيرَاتٌmuṯīrātun,الْمُثِيرَاتُal-muṯīrātu
Accusative,مُثِيرِينَmuṯīrīna,الْمُثِيرِينَal-muṯīrīna,مُثِيرَاتٍmuṯīrātin,الْمُثِيرَاتِal-muṯīrāti
Genitive,مُثِيرِينَmuṯīrīna,الْمُثِيرِينَal-muṯīrīna,مُثِيرَاتٍmuṯīrātin,الْمُثِيرَاتِal-muṯīrāti
Singular,basic singular triptote,,,
Indefinite,Definite,Construct,,
Informal,مُثِيرmuṯīr,الْمُثِيرal-muṯīr,مُثِيرmuṯīr,
Nominative,مُثِيرٌmuṯīrun,الْمُثِيرُal-muṯīru,مُثِيرُmuṯīru,
Accusative,مُثِيرًاmuṯīran,الْمُثِيرَal-muṯīra,مُثِيرَmuṯīra,
Genitive,مُثِيرٍmuṯīrin,الْمُثِيرِal-muṯīri,مُثِيرِmuṯīri,
Dual,Indefinite,Definite,Construct,
Informal,مُثِيرَيْنmuṯīrayn,الْمُثِيرَيْنal-muṯīrayn,مُثِيرَيْmuṯīray,
Nominative,مُثِيرَانِmuṯīrāni,الْمُثِيرَانِal-muṯīrāni,مُثِيرَاmuṯīrā,
Accusative,مُثِيرَيْنِmuṯīrayni,الْمُثِيرَيْنِal-muṯīrayni,مُثِيرَيْmuṯīray,
Genitive,مُثِيرَيْنِmuṯīrayni,الْمُثِيرَيْنِal-muṯīrayni,مُثِيرَيْmuṯīray,
Plural,sound feminine plural,,,
Indefinite,Definite,Construct,,
Informal,مُثِيرَاتmuṯīrāt,الْمُثِيرَاتal-muṯīrāt,مُثِيرَاتmuṯīrāt,
Nominative,مُثِيرَاتٌmuṯīrātun,الْمُثِيرَاتُal-muṯīrātu,مُثِيرَاتُmuṯīrātu,
Accusative,مُثِيرَاتٍmuṯīrātin,الْمُثِيرَاتِal-muṯīrāti,مُثِيرَاتِmuṯīrāti,
Genitive,مُثِيرَاتٍmuṯīrātin,الْمُثِيرَاتِal-muṯīrāti,مُثِيرَاتِmuṯīrāti,
Singular,basic singular triptote,,,
Indefinite,Definite,Construct,,
Informal,مُثِيرmuṯīr,الْمُثِيرal-muṯīr,مُثِيرmuṯīr,
Nominative,مُثِيرٌmuṯīrun,الْمُثِيرُal-muṯīru,مُثِيرُmuṯīru,
Accusative,مُثِيرًاmuṯīran,الْمُثِيرَal-muṯīra,مُثِيرَmuṯīra,
Genitive,مُثِيرٍmuṯīrin,الْمُثِيرِal-muṯīri,مُثِيرِmuṯīri,
Dual,Indefinite,Definite,Construct,
Informal,مُثِيرَيْنmuṯīrayn,الْمُثِيرَيْنal-muṯīrayn,مُثِيرَيْmuṯīray,
Nominative,مُثِيرَانِmuṯīrāni,الْمُثِيرَانِal-muṯīrāni,مُثِيرَاmuṯīrā,
Accusative,مُثِيرَيْنِmuṯīrayni,الْمُثِيرَيْنِal-muṯīrayni,مُثِيرَيْmuṯīray,
Genitive,مُثِيرَيْنِmuṯīrayni,الْمُثِيرَيْنِal-muṯīrayni,مُثِيرَيْmuṯīray,
Plural,sound masculine plural,,,
Indefinite,Definite,Construct,,
Informal,مُثِيرِينmuṯīrīn,الْمُثِيرِينal-muṯīrīn,مُثِيرِيmuṯīrī,
Nominative,مُثِيرُونَmuṯīrūna,الْمُثِيرُونَal-muṯīrūna,مُثِيرُوmuṯīrū,
Accusative,مُثِيرِينَmuṯīrīna,الْمُثِيرِينَal-muṯīrīna,مُثِيرِيmuṯīrī,
Genitive,مُثِيرِينَmuṯīrīna,الْمُثِيرِينَal-muṯīrīna,مُثِيرِيmuṯīrī,
