0,1,2,3
Singular,basic singular triptote,,
Indefinite,Definite,Construct,
Informal,غُرَابḡurāb,الْغُرَابal-ḡurāb,غُرَابḡurāb
Nominative,غُرَابٌḡurābun,الْغُرَابُal-ḡurābu,غُرَابُḡurābu
Accusative,غُرَابًاḡurāban,الْغُرَابَal-ḡurāba,غُرَابَḡurāba
Genitive,غُرَابٍḡurābin,الْغُرَابِal-ḡurābi,غُرَابِḡurābi
Dual,Indefinite,Definite,Construct
Informal,غُرَابَيْنḡurābayn,الْغُرَابَيْنal-ḡurābayn,غُرَابَيْḡurābay
Nominative,غُرَابَانِḡurābāni,الْغُرَابَانِal-ḡurābāni,غُرَابَاḡurābā
Accusative,غُرَابَيْنِḡurābayni,الْغُرَابَيْنِal-ḡurābayni,غُرَابَيْḡurābay
Genitive,غُرَابَيْنِḡurābayni,الْغُرَابَيْنِal-ḡurābayni,غُرَابَيْḡurābay
Plural,basic broken plural triptote‎; broken plural triptote in ـَة ‎(-a)‎; basic broken plural diptote,,
Indefinite,Definite,Construct,
Informal,غِرْبَان‎; أَغْرُب‎; أَغْرِبَة‎; غُرْب‎; غَرَابِينḡirbān‎; ʾaḡrub‎; ʾaḡriba‎; ḡurb‎; ḡarābīn,الْغِرْبَان‎; الْأَغْرُب‎; الْأَغْرِبَة‎; الْغُرْب‎; الْغَرَابِينal-ḡirbān‎; al-ʾaḡrub‎; al-ʾaḡriba‎; al-ḡurb‎; al-ḡarābīn,غِرْبَان‎; أَغْرُب‎; أَغْرِبَة‎; غُرْب‎; غَرَابِينḡirbān‎; ʾaḡrub‎; ʾaḡribat‎; ḡurb‎; ḡarābīn
Nominative,غِرْبَانٌ‎; أَغْرُبٌ‎; أَغْرِبَةٌ‎; غُرْبٌ‎; غَرَابِينُḡirbānun‎; ʾaḡrubun‎; ʾaḡribatun‎; ḡurbun‎; ḡarābīnu,الْغِرْبَانُ‎; الْأَغْرُبُ‎; الْأَغْرِبَةُ‎; الْغُرْبُ‎; الْغَرَابِينُal-ḡirbānu‎; al-ʾaḡrubu‎; al-ʾaḡribatu‎; al-ḡurbu‎; al-ḡarābīnu,غِرْبَانُ‎; أَغْرُبُ‎; أَغْرِبَةُ‎; غُرْبُ‎; غَرَابِينُḡirbānu‎; ʾaḡrubu‎; ʾaḡribatu‎; ḡurbu‎; ḡarābīnu
Accusative,غِرْبَانًا‎; أَغْرُبًا‎; أَغْرِبَةً‎; غُرْبًا‎; غَرَابِينَḡirbānan‎; ʾaḡruban‎; ʾaḡribatan‎; ḡurban‎; ḡarābīna,الْغِرْبَانَ‎; الْأَغْرُبَ‎; الْأَغْرِبَةَ‎; الْغُرْبَ‎; الْغَرَابِينَal-ḡirbāna‎; al-ʾaḡruba‎; al-ʾaḡribata‎; al-ḡurba‎; al-ḡarābīna,غِرْبَانَ‎; أَغْرُبَ‎; أَغْرِبَةَ‎; غُرْبَ‎; غَرَابِينَḡirbāna‎; ʾaḡruba‎; ʾaḡribata‎; ḡurba‎; ḡarābīna
Genitive,غِرْبَانٍ‎; أَغْرُبٍ‎; أَغْرِبَةٍ‎; غُرْبٍ‎; غَرَابِينَḡirbānin‎; ʾaḡrubin‎; ʾaḡribatin‎; ḡurbin‎; ḡarābīna,الْغِرْبَانِ‎; الْأَغْرُبِ‎; الْأَغْرِبَةِ‎; الْغُرْبِ‎; الْغَرَابِينِal-ḡirbāni‎; al-ʾaḡrubi‎; al-ʾaḡribati‎; al-ḡurbi‎; al-ḡarābīni,غِرْبَانِ‎; أَغْرُبِ‎; أَغْرِبَةِ‎; غُرْبِ‎; غَرَابِينِḡirbāni‎; ʾaḡrubi‎; ʾaḡribati‎; ḡurbi‎; ḡarābīni
Singular,basic singular triptote,,
Indefinite,Definite,Construct,
Informal,غُرَابḡurāb,الْغُرَابal-ḡurāb,غُرَابḡurāb
Nominative,غُرَابٌḡurābun,الْغُرَابُal-ḡurābu,غُرَابُḡurābu
Accusative,غُرَابًاḡurāban,الْغُرَابَal-ḡurāba,غُرَابَḡurāba
Genitive,غُرَابٍḡurābin,الْغُرَابِal-ḡurābi,غُرَابِḡurābi
Dual,Indefinite,Definite,Construct
Informal,غُرَابَيْنḡurābayn,الْغُرَابَيْنal-ḡurābayn,غُرَابَيْḡurābay
Nominative,غُرَابَانِḡurābāni,الْغُرَابَانِal-ḡurābāni,غُرَابَاḡurābā
Accusative,غُرَابَيْنِḡurābayni,الْغُرَابَيْنِal-ḡurābayni,غُرَابَيْḡurābay
Genitive,غُرَابَيْنِḡurābayni,الْغُرَابَيْنِal-ḡurābayni,غُرَابَيْḡurābay
Plural,broken plural triptote in ـَة ‎(-a),,
Indefinite,Definite,Construct,
Informal,أَغْرِبَةʾaḡriba,الْأَغْرِبَةal-ʾaḡriba,أَغْرِبَةʾaḡribat
Nominative,أَغْرِبَةٌʾaḡribatun,الْأَغْرِبَةُal-ʾaḡribatu,أَغْرِبَةُʾaḡribatu
Accusative,أَغْرِبَةًʾaḡribatan,الْأَغْرِبَةَal-ʾaḡribata,أَغْرِبَةَʾaḡribata
Genitive,أَغْرِبَةٍʾaḡribatin,الْأَغْرِبَةِal-ʾaḡribati,أَغْرِبَةِʾaḡribati
Singular,basic singular triptote,,
Indefinite,Definite,Construct,
Informal,غُرَابḡurāb,الْغُرَابal-ḡurāb,غُرَابḡurāb
Nominative,غُرَابٌḡurābun,الْغُرَابُal-ḡurābu,غُرَابُḡurābu
Accusative,غُرَابًاḡurāban,الْغُرَابَal-ḡurāba,غُرَابَḡurāba
Genitive,غُرَابٍḡurābin,الْغُرَابِal-ḡurābi,غُرَابِḡurābi
