0,1,2,3
,singular,,plural
nominative,N;NOM;SG;LGSPEC3,N;NOM;PL;LGSPEC3,
genitive,N;GEN;SG;LGSPEC3,N;GEN;PL;LGSPEC3,
dative,N;DAT;SG;LGSPEC3,N;DAT;PL;LGSPEC3,
accusative,N;ACC;SG;LGSPEC3,N;ACC;PL;LGSPEC3,
ablative,N;ABL;SG;LGSPEC3,N;ABL;PL;LGSPEC3,
instrumental,N;INS;SG;LGSPEC3,N;INS;PL;LGSPEC3,
locative,N;ESS;SG;LGSPEC3,N;ESS;PL;LGSPEC3,
,singular,,plural
nominative,սպունկ ‎(spunk),սպունկք ‎(spunkkʿ),
genitive,սպունկոյ ‎(spunkoy),սպունկոց ‎(spunkocʿ),
dative,սպունկոյ ‎(spunkoy),սպունկոց ‎(spunkocʿ),
accusative,սպունկ ‎(spunk),սպունկս ‎(spunks),
ablative,սպունկոյ ‎(spunkoy),սպունկոց ‎(spunkocʿ),
instrumental,սպունկով ‎(spunkov),սպունկովք ‎(spunkovkʿ),
locative,սպունկ ‎(spunk),սպունկս ‎(spunks),
,singular,,plural
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,
post-classical,,,
,singular,,plural
nominative,սպունկ ‎(spunk),սպունկք ‎(spunkkʿ),
genitive,սպունկի ‎(spunki),սպունկաց ‎(spunkacʿ),
dative,սպունկի ‎(spunki),սպունկաց ‎(spunkacʿ),
accusative,սպունկ ‎(spunk),սպունկս ‎(spunks),
ablative,սպունկէ ‎(spunkē),սպունկաց ‎(spunkacʿ),
instrumental,սպունկաւ ‎(spunkaw),սպունկաւք = սպունկօք ‎(spunkawkʿ = spunkōkʿ),
locative,սպունկի ‎(spunki),սպունկս ‎(spunks),
post-classical,,,
