0,1,2,3,4
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1/LGSPEC2,N;NOM;PL;LGSPEC1/LGSPEC2,,
genitive,N;GEN;SG;LGSPEC1/LGSPEC2,? ‎(?),,
dative,N;DAT;SG;LGSPEC1/LGSPEC2,? ‎(?),,
accusative,N;ACC;SG;LGSPEC1/LGSPEC2,N;ACC;PL;LGSPEC1/LGSPEC2,,
ablative,N;ABL;SG;LGSPEC1/LGSPEC2,? ‎(?),,
instrumental,? ‎(?),? ‎(?),,
locative,N;ESS;SG;LGSPEC1/LGSPEC2,N;ESS;PL;LGSPEC1/LGSPEC2,,
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC2,N;NOM;PL;LGSPEC2,,
genitive,N;GEN;SG;LGSPEC2,N;GEN;PL;LGSPEC2,,
dative,N;DAT;SG;LGSPEC2,N;DAT;PL;LGSPEC2,,
accusative,N;ACC;SG;LGSPEC2,N;ACC;PL;LGSPEC2,,
ablative,N;ABL;SG;LGSPEC2,N;ABL;PL;LGSPEC2,,
instrumental,N;INS;SG;LGSPEC2,N;INS;PL;LGSPEC2,,
locative,N;ESS;SG;LGSPEC2,N;ESS;PL;LGSPEC2,,
post-classical,,,,
քրքմատեսակ ‎(kʿrkʿmatesak)  քրքմատեսիկ ‎(kʿrkʿmatesik),,քրքմացան ‎(kʿrkʿmacʿan)  քրքմաւէտ ‎(kʿrkʿmawēt),,քրքմեղ ‎(kʿrkʿmeł)  քրքմեմ ‎(kʿrkʿmem)
