0,1,2,3,4
,singular (uncountable),,,
nominative,N;NOM;SG;LGSPEC8,,,
genitive,N;GEN;SG;LGSPEC8,,,
dative,N;DAT;SG;LGSPEC8,,,
accusative,N;ACC;SG;LGSPEC8,,,
ablative,N;ABL;SG;LGSPEC8,,,
instrumental,N;INS;SG;LGSPEC8,,,
locative,N;ESS;SG;LGSPEC8,,,
,singular (uncountable),,,
nominative,N;NOM;SG;LGSPEC3,,,
genitive,N;GEN;SG;LGSPEC3,,,
dative,N;DAT;SG;LGSPEC3,,,
accusative,N;ACC;SG;LGSPEC3,,,
ablative,N;ABL;SG;LGSPEC3,,,
instrumental,N;INS;SG;LGSPEC3,,,
locative,N;ESS;SG;LGSPEC3,,,
the plural is uncommon but genitive-dative plural ասուոց ‎(asuocʿ) and ասրոց ‎(asrocʿ) are attested,,,,
,singular (uncountable),,,
nominative,N;NOM;SG;LGSPEC4,,,
genitive,N;GEN;SG;LGSPEC4,,,
dative,N;DAT;SG;LGSPEC4,,,
accusative,N;ACC;SG;LGSPEC4,,,
ablative,N;ABL;SG;LGSPEC4,,,
instrumental,N;INS;SG;LGSPEC4,,,
locative,N;ESS;SG;LGSPEC4,,,
,singular (uncountable),,,
nominative,N;NOM;SG;LGSPEC7,,,
genitive,N;GEN;SG;LGSPEC7,,,
dative,N;DAT;SG;LGSPEC7,,,
accusative,N;ACC;SG;LGSPEC7,,,
ablative,N;ABL;SG;LGSPEC7,,,
instrumental,N;INS;SG;LGSPEC7,,,
locative,N;ESS;SG;LGSPEC7,,,
post-classical,,,,
ասուեայ ‎(asueay)  ասուեղ ‎(asueł)  ասուի ‎(asui)  ասրաբեր ‎(asraber)  ասրաբերութիւն ‎(asraberutʿiwn)  ասրաբոյս ‎(asraboys)  ասրագործ ‎(asragorc),,ասրագործեմ ‎(asragorcem)  ասրազգեաց ‎(asrazgeacʿ)  ասրակերպ ‎(asrakerp)  ասրակերտ ‎(asrakert)  ասրավաճառ ‎(asravačaṙ)  ասրատակ ‎(asratak)  ասրատեսակ ‎(asratesak),,ասրափայլ ‎(asrapʿayl)  ասրափառ ‎(asrapʿaṙ)  ասրաքատակ ‎(asrakʿatak)  ասրեայ ‎(asreay)  ասրեայ ‎(asreay)  ասրեղէն ‎(asrełēn)  ասրեղէն ‎(asrełēn)
