0,1,2,3,4
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC4,N;NOM;PL;LGSPEC4,,
genitive,N;GEN;SG;LGSPEC4,N;GEN;PL;LGSPEC4,,
dative,N;DAT;SG;LGSPEC4,N;DAT;PL;LGSPEC4,,
accusative,N;ACC;SG;LGSPEC4,N;ACC;PL;LGSPEC4,,
ablative,N;ABL;SG;LGSPEC4,N;ABL;PL;LGSPEC4,,
instrumental,N;INS;SG;LGSPEC4,N;INS;PL;LGSPEC4,,
locative,N;ESS;SG;LGSPEC4,N;ESS;PL;LGSPEC4,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC3,N;NOM;PL;LGSPEC3,,
genitive,N;GEN;SG;LGSPEC3,N;GEN;PL;LGSPEC3,,
dative,N;DAT;SG;LGSPEC3,N;DAT;PL;LGSPEC3,,
accusative,N;ACC;SG;LGSPEC3,N;ACC;PL;LGSPEC3,,
ablative,N;ABL;SG;LGSPEC3,N;ABL;PL;LGSPEC3,,
instrumental,N;INS;SG;LGSPEC3,N;INS;PL;LGSPEC3,,
locative,N;ESS;SG;LGSPEC3,N;ESS;PL;LGSPEC3,,
this one is post-classical,,,,
աղաւնավաճառ ‎(aławnavačaṙ)  աղաւնեվաճառ ‎(aławnevačaṙ)  աղաւնէվաճառ ‎(aławnēvačaṙ)  ամենավաճառ ‎(amenavačaṙ)  անձնավաճառ ‎(anjnavačaṙ)  անվաճառ ‎(anvačaṙ)  անվաճառելի ‎(anvačaṙeli)  աստուածավաճառ ‎(astuacavačaṙ)  աստուածավաճառութիւն ‎(astuacavačaṙutʿiwn)  ասրավաճառ ‎(asravačaṙ)  արծաթավաճառ ‎(arcatʿavačaṙ)  բազմավաճառ ‎(bazmavačaṙ)  բանավաճառ ‎(banavačaṙ)  բանջարավաճառ ‎(banǰaravačaṙ)  գինավաճառու ‎(ginavačaṙu)  գինեվաճառ ‎(ginevačaṙ)  գինեվաճառիկ ‎(ginevačaṙik)  դիւրավաճառ ‎(diwravačaṙ)  ընչավաճառութիւն ‎(ənčʿavačaṙutʿiwn)  ժամավաճառ ‎(žamavačaṙ)  ժամավաճառութիւն ‎(žamavačaṙutʿiwn)  խոհավաճառ ‎(xohavačaṙ)  խոհավաճառեմ ‎(xohavačaṙem)  խոհավաճառութիւն ‎(xohavačaṙutʿiwn)  ծիրանավաճառ ‎(ciranavačaṙ),,ծիրանեվաճառ ‎(ciranevačaṙ)  ծիրանէվաճառ ‎(ciranēvačaṙ)  կաղամբավաճառ ‎(kałambavačaṙ)  հատավաճառ ‎(hatavačaṙ)  հացավաճառ ‎(hacʿavačaṙ)  հաւատավաճառ ‎(hawatavačaṙ)  ճշդավաճառ ‎(čšdavačaṙ)  մարդավաճառ ‎(mardavačaṙ)  մարմնավաճառ ‎(marmnavačaṙ)  մսավաճառ ‎(msavačaṙ)  մսավաճառանոց ‎(msavačaṙanocʿ)  նախավաճառող ‎(naxavačaṙoł)  շահավաճառ ‎(šahavačaṙ)  շահավաճառութիւն ‎(šahavačaṙutʿiwn)  շնորհավաճառ ‎(šnorhavačaṙ)  շնորհավաճառութիւն ‎(šnorhavačaṙutʿiwn)  ոչխարավաճառ ‎(očʿxaravačaṙ)  ոսկեվաճառութիւն ‎(oskevačaṙutʿiwn)  սղավաճառ ‎(słavačaṙ)  վաճառախաբութիւն ‎(vačaṙaxabutʿiwn)  վաճառական ‎(vačaṙakan)  վաճառականապէս ‎(vačaṙakanapēs)  վաճառականութիւն ‎(vačaṙakanutʿiwn)  վաճառակից ‎(vačaṙakicʿ),,վաճառակուր ‎(vačaṙakur)  վաճառակցութիւն ‎(vačaṙakcʿutʿiwn)  վաճառայօրէն ‎(vačaṙayōrēn)  վաճառանոց ‎(vačaṙanocʿ)  վաճառաշահ ‎(vačaṙašah)  վաճառաշահիկ ‎(vačaṙašahik)  վաճառաշահութիւն ‎(vačaṙašahutʿiwn)  վաճառապետ ‎(vačaṙapet)  վաճառասէր ‎(vačaṙasēr)  վաճառասիրութիւն ‎(vačaṙasirutʿiwn)  վաճառատեղի ‎(vačaṙatełi)  վաճառարան ‎(vačaṙaran)  վաճառաւոր ‎(vačaṙawor)  վաճառափողոց ‎(vačaṙapʿołocʿ)  վաճառեմ ‎(vačaṙem)  վաճառիկ ‎(vačaṙik)  վաճառօրէն ‎(vačaṙōrēn)  վաշխավաճառ ‎(vašxavačaṙ)  տիրավաճառ ‎(tiravačaṙ)  տօնավաճառ ‎(tōnavačaṙ)  ցորենավաճառ ‎(cʿorenavačaṙ)  փոխավաճառութիւն ‎(pʿoxavačaṙutʿiwn)  քաղցրավաճառ ‎(kʿałcʿravačaṙ)  քրիստոսավաճառ ‎(kʿristosavačaṙ)
