0,1,2,3,4
<  2nd,3rd,4th  >,,
Cardinal : երեք ‎(erekʿ)     Ordinal : երրորդ ‎(errord),,,,
,,,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,,
note the kinky dative/locative,,,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC2,N;NOM;PL;LGSPEC2,,
genitive,N;GEN;SG;LGSPEC2,N;GEN;PL;LGSPEC2,,
dative,N;DAT;SG;LGSPEC2,N;DAT;PL;LGSPEC2,,
accusative,N;ACC;SG;LGSPEC2,N;ACC;PL;LGSPEC2,,
ablative,N;ABL;SG;LGSPEC2,N;ABL;PL;LGSPEC2,,
instrumental,N;INS;SG;LGSPEC2,N;INS;PL;LGSPEC2,,
locative,N;ESS;SG;LGSPEC2,N;ESS;PL;LGSPEC2,,
երրորդաբար ‎(errordabar)  երրորդաթիւ ‎(errordatʿiw),,երրորդական ‎(errordakan)  երրորդականութիւն ‎(errordakanutʿiwn),,երրորդեմ ‎(errordem)  երրորդութիւն ‎(errordutʿiwn)
