0,1,2,3
,singular,,plural
nominative,N;NOM;SG;LGSPEC4,N;NOM;PL;LGSPEC4,
genitive,N;GEN;SG;LGSPEC4,N;GEN;PL;LGSPEC4,
dative,N;DAT;SG;LGSPEC4,N;DAT;PL;LGSPEC4,
accusative,N;ACC;SG;LGSPEC4,N;ACC;PL;LGSPEC4,
ablative,N;ABL;SG;LGSPEC4,N;ABL;PL;LGSPEC4,
instrumental,N;INS;SG;LGSPEC4,N;INS;PL;LGSPEC4,
locative,N;ESS;SG;LGSPEC4,N;ESS;PL;LGSPEC4,
,singular,,plural
nominative,N;NOM;SG;LGSPEC2,N;NOM;PL;LGSPEC2,
genitive,N;GEN;SG;LGSPEC2,N;GEN;PL;LGSPEC2,
dative,N;DAT;SG;LGSPEC2,N;DAT;PL;LGSPEC2,
accusative,N;ACC;SG;LGSPEC2,N;ACC;PL;LGSPEC2,
ablative,N;ABL;SG;LGSPEC2,N;ABL;PL;LGSPEC2,
instrumental,N;INS;SG;LGSPEC2,N;INS;PL;LGSPEC2,
locative,N;ESS;SG;LGSPEC2,N;ESS;PL;LGSPEC2,
post-classical,,,
,singular,,plural
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,
post-classical,,,
անզէն ‎(anzēn)  անզինահար ‎(anzinahar)  ապազէն ‎(apazēn)  ապայազինութիւն ‎(apayazinutʿiwn)  առնազէն ‎(aṙnazēn)  ասպազէն ‎(aspazēn)  ասպազինեմ ‎(aspazinem)  աստուածազէն ‎(astuacazēn)  բազմազինութիւն ‎(bazmazinutʿiwn)  բանազինութիւն ‎(banazinutʿiwn)  գաղտազէն ‎(gałtazēn)  գինեզինիմ ‎(ginezinim)  գինեզինութիւն ‎(ginezinutʿiwn)  զէնընկէց ‎(zēnənkēcʿ)  զինագործութիւն ‎(zinagorcutʿiwn)  զինազարդեալ ‎(zinazardeal)  զինազգեաց ‎(zinazgeacʿ)  զինազգեստ ‎(zinazgest)  զինազգեստեալ ‎(zinazgesteal)  զինալից ‎(zinalicʿ)  զինական ‎(zinakan)  զինակիր ‎(zinakir)  զինակից ‎(zinakicʿ)  զինակցիմ ‎(zinakcʿim)  զինահամբառնամ ‎(zinahambaṙnam)  զինահարիմ ‎(zinaharim)  զինամարտիկ ‎(zinamartik)  զինամարտութիւն ‎(zinamartutʿiwn)  զինանոց ‎(zinanocʿ)  զինաշարժ ‎(zinašarž)  զինապատեանք ‎(zinapateankʿ)  զինապետ ‎(zinapet)  զինապէս ‎(zinapēs)  զինատեաց ‎(zinateacʿ)  զինաւոր ‎(zinawor)  զինաւորիմ ‎(zinaworim)  զինաքաղ ‎(zinakʿał)  զինեմ ‎(zinem)  զինիմ ‎(zinim)  զինուոր ‎(zinuor)  զինուորաբար ‎(zinuorabar)  զինուորական ‎(zinuorakan)  զինուորակից ‎(zinuorakicʿ)  զինուորանամ ‎(zinuoranam)  զինուորապետ ‎(zinuorapet)  զինուորեմ ‎(zinuorem)  զինուորեցուցանեմ ‎(zinuorecʿucʿanem)  զինուորիմ ‎(zinuorim)  զինուորութիւն ‎(zinuorutʿiwn)  զինուորօրէն ‎(zinuorōrēn)  ինքազէն ‎(inkʿazēn)  ինքնազէն ‎(inkʿnazēn)  իսպառազէն ‎(ispaṙazēn)  կենազէն ‎(kenazēn)  կորովազէն ‎(korovazēn)  հրազէն ‎(hrazēn)  հրազինեմ ‎(hrazinem)  հրաշազէն ‎(hrašazēn)  ձիազէնք ‎(jiazēnkʿ)  մահազէն ‎(mahazēn)  մեկնազէն ‎(meknazēn)  մեկնակազէն ‎(meknakazēn)  մենազինեալ ‎(menazineal)  ոսկիազէն ‎(oskiazēn)  չարազինեալ ‎(čʿarazineal)  պատենազէն ‎(patenazēn)  սատանայազէն ‎(satanayazēn)  սուրազէն ‎(surazēn)  սպառազէն ‎(spaṙazēn)  սպառազինական ‎(spaṙazinakan)  սպառազինապէս ‎(spaṙazinapēs)  սպառազինեմ ‎(spaṙazinem)  սպառազինիմ ‎(spaṙazinim)  սպառազինութիւն ‎(spaṙazinutʿiwn)  սրազէն ‎(srazēn)  սրազինեալ ‎(srazineal)  վրիժակազէն ‎(vrižakazēn)  տարտարոսազէն ‎(tartarosazēn)  քաջազէն ‎(kʿaǰazēn)  քոյինազէն ‎(kʿoyinazēn),,,
