0,1,2,3,4
,singular,,plural,
nominative,N;NOM;SG;LGSPEC3,N;NOM;PL;LGSPEC3,,
genitive,N;GEN;SG;LGSPEC3,N;GEN;PL;LGSPEC3,,
dative,N;DAT;SG;LGSPEC3,N;DAT;PL;LGSPEC3,,
accusative,N;ACC;SG;LGSPEC3,N;ACC;PL;LGSPEC3,,
ablative,N;ABL;SG;LGSPEC3,N;ABL;PL;LGSPEC3,,
instrumental,N;INS;SG;LGSPEC3,N;INS;PL;LGSPEC3,,
locative,N;ESS;SG;LGSPEC3,N;ESS;PL;LGSPEC3,,
a plural instrumental չուօք ‎(čʿuōkʿ) is attested but it should be amended to չուովք ‎(čʿuovkʿ) or չւովք ‎(čʿwovkʿ)a locative ի չուի ‎(i čʿui) is attested,,,,
ամպաչու ‎(ampačʿu)  ամպաչուեմ ‎(ampačʿuem)  անդնդաչու ‎(andndačʿu)  արքայաչու ‎(arkʿayačʿu)  դիաչու ‎(diačʿu)  երկնաչու ‎(erknačʿu)  լուսաչու ‎(lusačʿu),,խորանաչու ‎(xoranačʿu)  ծովաչու ‎(covačʿu)  կենսաչու ‎(kensačʿu)  համաչուեմ ‎(hamačʿuem)  մակուկաչու ‎(makukačʿu)  յածաչու ‎(yacačʿu)  յովանակաչու ‎(yovanakačʿu),,յորդաչու ‎(yordačʿu)  նաւաչու ‎(nawačʿu)  չուական ‎(čʿuakan)  չուարարութիւն ‎(čʿuararutʿiwn)  չուեմ ‎(čʿuem)  վերաչուեմ ‎(veračʿuem)  օդաչու ‎(ōdačʿu)
չոգամ ‎(čʿogam),,,,
