0,1,2,3,4
,singular,,plural,
nominative,N;NOM;SG;LGSPEC3,N;NOM;PL;LGSPEC3,,
genitive,N;GEN;SG;LGSPEC3,N;GEN;PL;LGSPEC3,,
dative,N;DAT;SG;LGSPEC3,N;DAT;PL;LGSPEC3,,
accusative,N;ACC;SG;LGSPEC3,N;ACC;PL;LGSPEC3,,
ablative,N;ABL;SG;LGSPEC3,N;ABL;PL;LGSPEC3,,
instrumental,N;INS;SG;LGSPEC3,N;INS;PL;LGSPEC3,,
locative,N;ESS;SG;LGSPEC3,N;ESS;PL;LGSPEC2,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1/LGSPEC2,N;NOM;PL;LGSPEC1/LGSPEC2,,
genitive,N;GEN;SG;LGSPEC1/LGSPEC2,? ‎(?),,
dative,N;DAT;SG;LGSPEC1/LGSPEC2,? ‎(?),,
accusative,N;ACC;SG;LGSPEC1/LGSPEC2,N;ACC;PL;LGSPEC1/LGSPEC2,,
ablative,N;ABL;SG;LGSPEC1/LGSPEC2,? ‎(?),,
instrumental,? ‎(?),? ‎(?),,
locative,N;ESS;SG;LGSPEC1/LGSPEC2,N;ESS;PL;LGSPEC1/LGSPEC2,,
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,,
քացախագոյն ‎(kʿacʿaxagoyn)  քացախաթան ‎(kʿacʿaxatʿan)  քացախաթան ‎(kʿacʿaxatʿan),,քացախեմ ‎(kʿacʿaxem)  քացախեցուցանեմ ‎(kʿacʿaxecʿucʿanem)  քացախոց ‎(kʿacʿaxocʿ),,քացախութիւն ‎(kʿacʿaxutʿiwn)  քացախուտ ‎(kʿacʿaxut)
