0,1,2,3,4
<  3rd,4th,5th  >,,
Cardinal : չորք ‎(čʿorkʿ)     Ordinal : չորրորդ ‎(čʿorrord),,,,
,,,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,,
note the kinky dative/locative,,,,
չորրորդադաս ‎(čʿorrordadas)  չորրորդապետ ‎(čʿorrordapet),,չորրորդատիպ ‎(čʿorrordatip)  չորրորդութիւն ‎(čʿorrordutʿiwn),,չորրորդպետութիւն ‎(čʿorrordpetutʿiwn)
