0,1,2,3,4
,singular,,plural,
nominative,փոյթ ‎(pʿoytʿ),փոյթք ‎(pʿoytʿkʿ),,
genitive,փութոյ ‎(pʿutʿoy),փութոց ‎(pʿutʿocʿ),,
dative,փութոյ ‎(pʿutʿoy),փութոց ‎(pʿutʿocʿ),,
accusative,փոյթ ‎(pʿoytʿ),փոյթս ‎(pʿoytʿs),,
ablative,փութոյ ‎(pʿutʿoy),փութոց ‎(pʿutʿocʿ),,
instrumental,փութով ‎(pʿutʿov),փութովք ‎(pʿutʿovkʿ),,
locative,փոյթ ‎(pʿoytʿ),փոյթս ‎(pʿoytʿs),,
,singular,,plural,
nominative,ADJ;NOM;SG;LGSPEC2,ADJ;NOM;PL;LGSPEC2,,
genitive,ADJ;GEN;SG;LGSPEC2,ADJ;GEN;PL;LGSPEC2,,
dative,ADJ;DAT;SG;LGSPEC2,ADJ;DAT;PL;LGSPEC2,,
accusative,ADJ;ACC;SG;LGSPEC2,ADJ;ACC;PL;LGSPEC2,,
ablative,ADJ;ABL;SG;LGSPEC2,ADJ;ABL;PL;LGSPEC2,,
instrumental,ADJ;INS;SG;LGSPEC2,ADJ;INS;PL;LGSPEC2,,
locative,ADJ;ESS;SG;LGSPEC2,ADJ;ESS;PL;LGSPEC2,,
ամենափոյթ ‎(amenapʿoytʿ)  անփոյթ ‎(anpʿoytʿ)  անփոյթարար ‎(anpʿoytʿarar)  անփոյթութիւն ‎(anpʿoytʿutʿiwn)  անփութալի ‎(anpʿutʿali)  անփութասէր ‎(anpʿutʿasēr)  անփութութիւն ‎(anpʿutʿutʿiwn)  բազմափոյթ ‎(bazmapʿoytʿ)  երագափոյթ ‎(eragapʿoytʿ)  մեծափոյթ ‎(mecapʿoytʿ)  մովսէսափոյթ ‎(movsēsapʿoytʿ)  մովսիսափոյթ ‎(movsisapʿoytʿ)  յօժարափոյթ ‎(yōžarapʿoytʿ)  շութափութիւն ‎(šutʿapʿutʿiwn)  շուտափոյթ ‎(šutapʿoytʿ)  շուտափութաշարժ ‎(šutapʿutʿašarž)  շուտափութութիւն ‎(šutapʿutʿutʿiwn)  տագնապափոյթ ‎(tagnapapʿoytʿ)  փոյթագոյն ‎(pʿoytʿagoyn),,փոյթարագ ‎(pʿoytʿarag)  փոյթեռանդն ‎(pʿoytʿeṙandn)  փոյթընթաց ‎(pʿoytʿəntʿacʿ)  փոյթութիւն ‎(pʿoytʿutʿiwn)  փութաբան ‎(pʿutʿaban)  փութաբանեմ ‎(pʿutʿabanem)  փութաբար ‎(pʿutʿabar)  փութաբեր ‎(pʿutʿaber)  փութագնաց ‎(pʿutʿagnacʿ)  փութագոյն ‎(pʿutʿagoyn)  փութալի ‎(pʿutʿali)  փութահասիկ ‎(pʿutʿahasik)  փութաճեմ ‎(pʿutʿačem)  փութամ ‎(pʿutʿam)  փութամահ ‎(pʿutʿamah)  փութամոռաց ‎(pʿutʿamoṙacʿ)  փութայորդոր ‎(pʿutʿayordor)  փութանակի ‎(pʿutʿanaki)  փութանամ ‎(pʿutʿanam),,փութանցութիւն ‎(pʿutʿancʿutʿiwn)  փութաշարժ ‎(pʿutʿašarž)  փութապէս ‎(pʿutʿapēs)  փութասիրտ ‎(pʿutʿasirt)  փութարար ‎(pʿutʿarar)  փութացողագոյն ‎(pʿutʿacʿołagoyn)  փութացողութիւն ‎(pʿutʿacʿołutʿiwn)  փութացումն ‎(pʿutʿacʿumn)  փութացուցանեմ ‎(pʿutʿacʿucʿanem)  փութացուցիչ ‎(pʿutʿacʿucʿičʿ)  փութաւոր ‎(pʿutʿawor)  փութաքայլ ‎(pʿutʿakʿayl)  փութընթաց ‎(pʿutʿəntʿacʿ)  փութկոտ ‎(pʿutʿkot)  փութող ‎(pʿutʿoł)  փութով ‎(pʿutʿov)  փութոտ ‎(pʿutʿot)  փութութիւն ‎(pʿutʿutʿiwn)  քաջափոյթ ‎(kʿaǰapʿoytʿ)
