0,1,2,3,4
,singular,,plural,
nominative,N;NOM;SG;LGSPEC2,N;NOM;PL;LGSPEC2,,
genitive,N;GEN;SG;LGSPEC2,N;GEN;PL;LGSPEC2,,
dative,N;DAT;SG;LGSPEC2,N;DAT;PL;LGSPEC2,,
accusative,N;ACC;SG;LGSPEC2,N;ACC;PL;LGSPEC2,,
ablative,N;ABL;SG;LGSPEC2,N;ABL;PL;LGSPEC2,,
instrumental,N;INS;SG;LGSPEC2,N;INS;PL;LGSPEC2,,
locative,N;ESS;SG;LGSPEC2,N;ESS;PL;LGSPEC2,,
,singular,,plural,
nominative,աղէտ ‎(ałēt),աղէտք ‎(ałētkʿ),,
genitive,աղետի ‎(ałeti),աղետից ‎(ałeticʿ),,
dative,աղետի ‎(ałeti),աղետից ‎(ałeticʿ),,
accusative,աղէտ ‎(ałēt),աղէտս ‎(ałēts),,
ablative,աղետէ ‎(ałetē),աղետից ‎(ałeticʿ),,
instrumental,աղետիւ ‎(ałetiw),աղետիւք ‎(ałetiwkʿ),,
locative,աղետի ‎(ałeti),աղէտս ‎(ałēts),,
,singular,,plural,
nominative,աղէտ ‎(ałēt),աղէտք ‎(ałētkʿ),,
genitive,աղիտի ‎(ałiti),աղիտից ‎(ałiticʿ),,
dative,աղիտի ‎(ałiti),աղիտից ‎(ałiticʿ),,
accusative,աղէտ ‎(ałēt),աղէտս ‎(ałēts),,
ablative,աղիտէ ‎(ałitē),աղիտից ‎(ałiticʿ),,
instrumental,աղիտիւ ‎(ałitiw),աղիտիւք ‎(ałitiwkʿ),,
locative,աղիտի ‎(ałiti),աղէտս ‎(ałēts),,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,,
աղետաբեր ‎(ałetaber)  աղետական ‎(ałetakan)  աղետակոծ ‎(ałetakoc)  աղետանամ ‎(ałetanam)  աղետաւոր ‎(ałetawor)  աղէտաբեր ‎(ałētaber),,աղէտանամ ‎(ałētanam)  աղէտաւոր ‎(ałētawor)  աղիտաբեր ‎(ałitaber)  աղիտագոյն ‎(ałitagoyn)  աղիտագործ ‎(ałitagorc)  աղիտաշարժ ‎(ałitašarž),,աղիտարար ‎(ałitarar)  աղիտաւորութիւն ‎(ałitaworutʿiwn)  բազմաղէտ ‎(bazmałēt)  չարաղէտ ‎(čʿarałēt)
