0,1,5,3,4
,singular,,plural,
nominative,N;NOM;SG;LGSPEC2,N;NOM;PL;LGSPEC2,,
genitive,N;GEN;SG;LGSPEC2,N;GEN;PL;LGSPEC2,,
dative,N;DAT;SG;LGSPEC2,N;DAT;PL;LGSPEC2,,
accusative,N;ACC;SG;LGSPEC2,N;ACC;PL;LGSPEC2,,
ablative,N;ABL;SG;LGSPEC2,N;ABL;PL;LGSPEC2,,
instrumental,N;INS;SG;LGSPEC2,N;INS;PL;LGSPEC2,,
locative,N;ESS;SG;LGSPEC2,N;ESS;PL;LGSPEC2,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC1,N;NOM;PL;LGSPEC1,,
genitive,N;GEN;SG;LGSPEC1,N;GEN;PL;LGSPEC1,,
dative,N;DAT;SG;LGSPEC1,N;DAT;PL;LGSPEC1,,
accusative,N;ACC;SG;LGSPEC1,N;ACC;PL;LGSPEC1,,
ablative,N;ABL;SG;LGSPEC1,N;ABL;PL;LGSPEC1,,
instrumental,N;INS;SG;LGSPEC1,N;INS;PL;LGSPEC1,,
locative,N;ESS;SG;LGSPEC1,N;ESS;PL;LGSPEC1,,
,singular,,plural,
nominative,N;NOM;SG;LGSPEC5,N;NOM;PL;LGSPEC5,,
genitive,N;GEN;SG;LGSPEC5,N;GEN;PL;LGSPEC5,,
dative,N;DAT;SG;LGSPEC5,N;DAT;PL;LGSPEC5,,
accusative,N;ACC;SG;LGSPEC5,N;ACC;PL;LGSPEC5,,
ablative,N;ABL;SG;LGSPEC5,N;ABL;PL;LGSPEC5,,
instrumental,N;INS;SG;LGSPEC5,N;INS;PL;LGSPEC5,,
locative,N;ESS;SG;LGSPEC5,N;ESS;PL;LGSPEC5,,
անսաղարթաբեր ‎(ansałartʿaber)  անսաղարթական ‎(ansałartʿakan)  բարեսաղարթ ‎(baresałartʿ)  բարձրասաղարթ ‎(barjrasałartʿ)  գեղասաղարթ ‎(gełasałartʿ)  զուարթասաղարթ ‎(zuartʿasałartʿ)  թանձրասաղարթ ‎(tʿanjrasałartʿ)  լայնասաղարթ ‎(laynasałartʿ)  լուսասաղարթ ‎(lusasałartʿ)  խիտասաղարթ ‎(xitasałartʿ)  խուռնասաղարթ ‎(xuṙnasałartʿ)  կանաչասաղարթ ‎(kanačʿasałartʿ)  կանաչասաղարթութիւն ‎(kanačʿasałartʿutʿiwn)  կենդանասաղարթ ‎(kendanasałartʿ)  հեզասաղարթ ‎(hezasałartʿ)  հրեշտակասաղարթ ‎(hreštakasałartʿ),,մշտասաղարթ ‎(mštasałartʿ)  յաւէտասաղարթ ‎(yawētasałartʿ)  յոգնասաղարթ ‎(yognasałartʿ)  ոսկեսաղարթ ‎(oskesałartʿ)  ոսկիասաղարթ ‎(oskiasałartʿ)  ոստասաղարթ ‎(ostasałartʿ)  սաղարթաբեր ‎(sałartʿaber)  սաղարթագեղ ‎(sałartʿageł)  սաղարթազգեցումն ‎(sałartʿazgecʿumn)  սաղարթազուարթ ‎(sałartʿazuartʿ)  սաղարթազուարճ ‎(sałartʿazuarč)  սաղարթաթափ ‎(sałartʿatʿapʿ)  սաղարթալի ‎(sałartʿali)  սաղարթախիտ ‎(sałartʿaxit)  սաղարթածաղիկ ‎(sałartʿacałik)  սաղարթաճեմ ‎(sałartʿačem),,սաղարթաճեմափթիթ ‎(sałartʿačemapʿtʿitʿ)  սաղարթաճոխ ‎(sałartʿačox)  սաղարթանամ ‎(sałartʿanam)  սաղարթապատ ‎(sałartʿapat)  սաղարթատունկ ‎(sałartʿatunk)  սաղարթարկու ‎(sałartʿarku)  սաղարթաւոր ‎(sałartʿawor)  սաղարթաւորիմ ‎(sałartʿaworim)  սաղարթափթիթ ‎(sałartʿapʿtʿitʿ)  սաղարթիմ ‎(sałartʿim)  սաղարթումն ‎(sałartʿumn)  սաղարթուն ‎(sałartʿun)  վայելչասաղարթ ‎(vayelčʿasałartʿ)  տերեւասաղարթ ‎(terewasałartʿ)  տնկասաղարթ ‎(tnkasałartʿ)
