0,1,2,3,4
,singular,,plural,
nominative,ADJ;NOM;SG;LGSPEC1/LGSPEC2,ADJ;NOM;PL;LGSPEC1/LGSPEC2,,
genitive,ADJ/GEN;SG;LGSPEC1/LGSPEC2,? ‎(?),,
dative,ADJ;DAT;SG;LGSPEC1/LGSPEC2,? ‎(?),,
accusative,ADJ;ACC;SG;LGSPEC1/LGSPEC2,ADJ;ACC;SG;LGSPEC1/LGSPEC2,,
ablative,ADJ;INS;SG;LGSPEC1/LGSPEC2,? ‎(?),,
instrumental,? ‎(?),? ‎(?),,
locative,ADJ;ESS;SG;LGSPEC1/LGSPEC2,ADJ;ESS;PL;LGSPEC1/LGSPEC2,,
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,,
ակնավճիտ ‎(aknavčit),,վճտական ‎(včtakan),,
