0,1,2
,singular,plural
nominative,elav,elavad
accusative,elava,elavad
genitive,elava,elavate
partitive,elavat,elavaid
illative,elavasse,elavatesseelavaisse
inessive,elavas,elavateselavais
elative,elavast,elavatestelavaist
allative,elavale,elavateleelavaile
adessive,elaval,elavatelelavail
ablative,elavalt,elavateltelavailt
translative,elavaks,elavatekselavaiks
terminative,elavani,elavateni
essive,elavana,elavatena
abessive,elavata,elavateta
comitative,elavaga,elavatega
