0,1,2
Tense/Mood,Form,Wylie
Present,འཁོར,'khor
Future,འཁོར,'khor
Past,འཁོར,'khor
Imperative,འཁོར,'khor
Tense/Mood,Form,Wylie
Present,འཁོརད,'khord
Future,འཁོར,'khor
Past,འཁོརད,'khord
Imperative,འཁོརད,'khord
