0,1,2
,singular,plural
nominative,ӱстінзарых,ӱстінзарыхтар
genitive,ӱстінзарыхтың,ӱстінзарыхтарның
dative,ӱстінзарыхха,ӱстінзарыхтарға
accusative,ӱстінзарыхты,ӱстінзарыхтарны
locative,ӱстінзарыхта,ӱстінзарыхтарда
ablative,ӱстінзарыхтаң,ӱстінзарыхтардаң
lative,ӱстінзарыхсар,ӱстінзарыхтарзар
instrumental,ӱстінзарыхнаң,ӱстінзарыхтарнаң
