0,1,2
,plural (plurale tantum),
Nominative,žni,
Genitive,žnjow,
Dative,žnjam,
Accusative,žni,
Instrumental,žnjami,
Locative,žnjach,
žnějarnica  žnějarny  žnějaŕ  žněś,,žnjeńc  žnjeński  žnjowni  žnjowy
