0,1,2
"Inflection (stem in -e-, front unrounded harmony)",,
,singular,plural
nominative,k.,k.-ek
accusative,k.-et,k.-eket
dative,k.-nek,k.-eknek
instrumental,k.-tel,k.-ekkel
causal-final,k.-ért,k.-ekért
translative,k.-té,k.-ekké
terminative,k.-ig,k.-ekig
essive-formal,k.-ként,k.-ekként
essive-modal,—,—
inessive,k.-ben,k.-ekben
superessive,k.-en,k.-eken
adessive,k.-nél,k.-eknél
illative,k.-be,k.-ekbe
sublative,k.-re,k.-ekre
allative,k.-hez,k.-ekhez
elative,k.-ből,k.-ekből
delative,k.-ről,k.-ekről
ablative,k.-től,k.-ektől
"Inflection (stem in -o-, back harmony)",,
,singular,plural
nominative,k.,k.-ok
accusative,k.-t,k.-okat
dative,k.-nak,k.-oknak
instrumental,k.-sal,k.-okkal
causal-final,k.-ért,k.-okért
translative,k.-sá,k.-okká
terminative,k.-ig,k.-okig
essive-formal,k.-ként,k.-okként
essive-modal,—,—
inessive,k.-ban,k.-okban
superessive,k.-on,k.-okon
adessive,k.-nál,k.-oknál
illative,k.-ba,k.-okba
sublative,k.-ra,k.-okra
allative,k.-hoz,k.-okhoz
elative,k.-ból,k.-okból
delative,k.-ról,k.-okról
ablative,k.-tól,k.-októl
"Inflection (stem in long/high vowel, back harmony)",,
,singular,plural
nominative,k.,k.-k
accusative,k.-t,k.-kat
dative,k.-nak,k.-knak
instrumental,k.-val,k.-kkal
causal-final,k.-ért,k.-kért
translative,k.-vá,k.-kká
terminative,k.-ig,k.-kig
essive-formal,k.-ként,k.-kként
essive-modal,—,—
inessive,k.-ban,k.-kban
superessive,k.-n,k.-kon
adessive,k.-nál,k.-knál
illative,k.-ba,k.-kba
sublative,k.-ra,k.-kra
allative,k.-hoz,k.-khoz
elative,k.-ból,k.-kból
delative,k.-ról,k.-król
ablative,k.-tól,k.-któl
"Inflection (stem in -e-, front rounded harmony)",,
,singular,plural
nominative,k.,k.-ek
accusative,k.-et,k.-eket
dative,k.-nek,k.-eknek
instrumental,k.-vel,k.-ekkel
causal-final,k.-ért,k.-ekért
translative,k.-vé,k.-ekké
terminative,k.-ig,k.-ekig
essive-formal,k.-ként,k.-ekként
essive-modal,—,—
inessive,k.-ben,k.-ekben
superessive,k.-ön,k.-eken
adessive,k.-nél,k.-eknél
illative,k.-be,k.-ekbe
sublative,k.-re,k.-ekre
allative,k.-höz,k.-ekhez
elative,k.-ből,k.-ekből
delative,k.-ről,k.-ekről
ablative,k.-től,k.-ektől
"Inflection (stem in -o-, back harmony)",,
,singular,plural
nominative,k.,k.-ok
accusative,k.-t,k.-okat
dative,k.-nak,k.-oknak
instrumental,k.-nal,k.-okkal
causal-final,k.-ért,k.-okért
translative,k.-ná,k.-okká
terminative,k.-ig,k.-okig
essive-formal,k.-ként,k.-okként
essive-modal,—,—
inessive,k.-ban,k.-okban
superessive,k.-on,k.-okon
adessive,k.-nál,k.-oknál
illative,k.-ba,k.-okba
sublative,k.-ra,k.-okra
allative,k.-hoz,k.-okhoz
elative,k.-ból,k.-okból
delative,k.-ról,k.-okról
ablative,k.-tól,k.-októl
"Inflection (stem in -e-, front unrounded harmony)",,
,singular,plural
nominative,k.,k.-ek
accusative,k.-t,k.-eket
dative,k.-nek,k.-eknek
instrumental,k.-iel,k.-ekkel
causal-final,k.-ért,k.-ekért
translative,k.-ié,k.-ekké
terminative,k.-ig,k.-ekig
essive-formal,k.-ként,k.-ekként
essive-modal,—,—
inessive,k.-ben,k.-ekben
superessive,k.-en,k.-eken
adessive,k.-nél,k.-eknél
illative,k.-be,k.-ekbe
sublative,k.-re,k.-ekre
allative,k.-hez,k.-ekhez
elative,k.-ből,k.-ekből
delative,k.-ről,k.-ekről
ablative,k.-től,k.-ektől
