0,1,2,3
Picture dictionary,,,
აფხაზეთი იმერეთი სამეგრელო გურია აჭარა ზემო სვანეთი ქვემო სვანეთი ლეჩხუმი ქართლი კახეთი ქვემო ქართლი რაჭა მესხეთი თორი თრიალეთი ჯავახეთი თუშეთი ხევი ხევსურეთი მთიულეთი ფშავი ერწო-თიანეთი,,,
The top-level historical and geographical subdivision of Republic of Georgia.,The top-level historical and geographical subdivision of Republic of Georgia.,,
The top-level historical and geographical subdivision of Republic of Georgia.,,,
The top-level historical and geographical subdivision of Republic of Georgia.,,,
,singular,plural,archaic plural
nominative,N;SG;NOM,,
ergative,N;SG;ERG,,
dative,N;SG;DAT,,
genitive,N;SG;GEN,,
instrumental,N;SG;INST,,
adverbial,N;SG;LGSPEC1,,
vocative,N;SG;VOC,,
Notes: archaic plurals might not exist.,,,
postpositions taking a dative case,singular,plural,
-ზე (on - ),ხევზე ‎(xevze),,
-თან (near - ),ხევთან ‎(xevtan),,
-ში (in - ),ხევში ‎(xevši),,
-ვით (like a - ),ხევივით ‎(xevivit),,
postpositions taking a genitive case,singular,plural,
-თვის (for - ),ხევისთვის ‎(xevistvis),,
-ებრ (like a - ),ხევისებრ ‎(xevisebr),,
-კენ (towards - ),ხევისკენ ‎(xevisḳen),,
-გან (from/of - ),ხევისგან ‎(xevisgan),,
postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),ხევიდან ‎(xevidan),,
-ურთ (together with - ),ხევითურთ ‎(xeviturt),,
postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),ხევამდე ‎(xevamde),,
