0,1,2,3
Case,adjective,,
"nominative, genitive, instrumental",კახი ‎(ḳaxi),,
ergative,კახმა ‎(ḳaxma),,
"dative, adverbial",კახ ‎(ḳax),,
vocative,კახო ‎(ḳaxo),,
,singular,plural,archaic plural
nominative,კახი ‎(ḳaxi),კახები ‎(ḳaxebi),კახნი ‎(ḳaxni)
ergative,კახმა ‎(ḳaxma),კახებმა ‎(ḳaxebma),კახთ(ა) ‎(ḳaxt(a))
dative,კახს(ა) ‎(ḳaxs(a)),კახებს(ა) ‎(ḳaxebs(a)),კახთ(ა) ‎(ḳaxt(a))
genitive,კახის(ა) ‎(ḳaxis(a)),კახების(ა) ‎(ḳaxebis(a)),კახთ(ა) ‎(ḳaxt(a))
instrumental,კახით(ა) ‎(ḳaxit(a)),კახებით(ა) ‎(ḳaxebit(a)),
adverbial,კახად(ა) ‎(ḳaxad(a)),კახებად(ა) ‎(ḳaxebad(a)),
vocative,კახო ‎(ḳaxo),კახებო ‎(ḳaxebo),კახნო ‎(ḳaxno)
Notes: archaic plurals might not exist.,,,
postpositions taking a dative case,singular,plural,
-ზე (on - ),კახზე ‎(ḳaxze),კახებზე ‎(ḳaxebze),
-თან (near - ),კახთან ‎(ḳaxtan),კახებთან ‎(ḳaxebtan),
-ში (in - ),კახში ‎(ḳaxši),კახებში ‎(ḳaxebši),
-ვით (like a - ),კახივით ‎(ḳaxivit),კახებივით ‎(ḳaxebivit),
postpositions taking a genitive case,singular,plural,
-თვის (for - ),კახისთვის ‎(ḳaxistvis),კახებისთვის ‎(ḳaxebistvis),
-ებრ (like a - ),კახისებრ ‎(ḳaxisebr),კახებისებრ ‎(ḳaxebisebr),
-კენ (towards - ),კახისკენ ‎(ḳaxisḳen),კახებისკენ ‎(ḳaxebisḳen),
-გან (from/of - ),კახისგან ‎(ḳaxisgan),კახებისგან ‎(ḳaxebisgan),
postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),კახიდან ‎(ḳaxidan),კახებიდან ‎(ḳaxebidan),
-ურთ (together with - ),კახითურთ ‎(ḳaxiturt),კახებითურთ ‎(ḳaxebiturt),
postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),კახამდე ‎(ḳaxamde),კახებამდე ‎(ḳaxebamde),
,singular,plural,archaic plural
nominative,კახი ‎(ḳaxi),კახები ‎(ḳaxebi),კახინი ‎(ḳaxini)
ergative,კახიმ ‎(ḳaxim),კახებმა ‎(ḳaxebma),კახით(ა) ‎(ḳaxit(a))
dative,კახის(ა) ‎(ḳaxis(a)),კახებს(ა) ‎(ḳaxebs(a)),კახით(ა) ‎(ḳaxit(a))
genitive,კახის(ა) ‎(ḳaxis(a)),კახების(ა) ‎(ḳaxebis(a)),კახით(ა) ‎(ḳaxit(a))
instrumental,კახით(ა) ‎(ḳaxit(a)),კახებით(ა) ‎(ḳaxebit(a)),
adverbial,კახიდ(ა) ‎(ḳaxid(a)),კახებად(ა) ‎(ḳaxebad(a)),
vocative,კახი ‎(ḳaxi),კახებო ‎(ḳaxebo),კახინო ‎(ḳaxino)
Notes: archaic plurals might not exist.,,,
postpositions taking a dative case,singular,plural,
-ზე (on - ),კახიზე ‎(ḳaxize),კახებზე ‎(ḳaxebze),
-თან (near - ),კახისთან ‎(ḳaxistan),კახებთან ‎(ḳaxebtan),
-ში (in - ),კახიში ‎(ḳaxiši),კახებში ‎(ḳaxebši),
-ვით (like a - ),კახივით ‎(ḳaxivit),კახებივით ‎(ḳaxebivit),
postpositions taking a genitive case,singular,plural,
-თვის (for - ),კახისთვის ‎(ḳaxistvis),კახებისთვის ‎(ḳaxebistvis),
-ებრ (like a - ),კახისებრ ‎(ḳaxisebr),კახებისებრ ‎(ḳaxebisebr),
-კენ (towards - ),კახისკენ ‎(ḳaxisḳen),კახებისკენ ‎(ḳaxebisḳen),
-გან (from/of - ),კახისგან ‎(ḳaxisgan),კახებისგან ‎(ḳaxebisgan),
postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),კახიდან ‎(ḳaxidan),კახებიდან ‎(ḳaxebidan),
-ურთ (together with - ),კახითურთ ‎(ḳaxiturt),კახებითურთ ‎(ḳaxebiturt),
postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),კახიმდე ‎(ḳaximde),კახებამდე ‎(ḳaxebamde),
