0,1,2,3
,singular,plural,archaic plural
nominative,გინება ‎(gineba),გინებები ‎(ginebebi),გინებანი ‎(ginebani)
ergative,გინებამ ‎(ginebam),გინებებმა ‎(ginebebma),გინებათ(ა) ‎(ginebat(a))
dative,გინებას(ა) ‎(ginebas(a)),გინებებს(ა) ‎(ginebebs(a)),გინებათ(ა) ‎(ginebat(a))
genitive,გინების(ა) ‎(ginebis(a)),გინებების(ა) ‎(ginebebis(a)),გინებათ(ა) ‎(ginebat(a))
instrumental,გინებით(ა) ‎(ginebit(a)),გინებებით(ა) ‎(ginebebit(a)),
adverbial,გინებად(ა) ‎(ginebad(a)),გინებებად(ა) ‎(ginebebad(a)),
vocative,გინებავ ‎(ginebav),გინებებო ‎(ginebebo),გინებანო ‎(ginebano)
Notes: archaic plurals might not exist.,,,
postpositions taking a dative case,singular,plural,
-ზე (on - ),გინებაზე ‎(ginebaze),გინებებზე ‎(ginebebze),
-თან (near - ),გინებასთან ‎(ginebastan),გინებებთან ‎(ginebebtan),
-ში (in - ),გინებაში ‎(ginebaši),გინებებში ‎(ginebebši),
-ვით (like a - ),გინებასავით ‎(ginebasavit),გინებებივით ‎(ginebebivit),
postpositions taking a genitive case,singular,plural,
-თვის (for - ),გინებისთვის ‎(ginebistvis),გინებებისთვის ‎(ginebebistvis),
-ებრ (like a - ),გინებისებრ ‎(ginebisebr),გინებებისებრ ‎(ginebebisebr),
-კენ (towards - ),გინებისკენ ‎(ginebisḳen),გინებებისკენ ‎(ginebebisḳen),
-გან (from/of - ),გინებისგან ‎(ginebisgan),გინებებისგან ‎(ginebebisgan),
postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),გინებიდან ‎(ginebidan),გინებებიდან ‎(ginebebidan),
-ურთ (together with - ),გინებითურთ ‎(ginebiturt),გინებებითურთ ‎(ginebebiturt),
postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),გინებამდე ‎(ginebamde),გინებებამდე ‎(ginebebamde),
,singular,plural,archaic plural
nominative,გინება ‎(gineba),,
ergative,გინებამ ‎(ginebam),,
dative,გინებას(ა) ‎(ginebas(a)),,
genitive,გინების(ა) ‎(ginebis(a)),,
instrumental,გინებით(ა) ‎(ginebit(a)),,
adverbial,გინებად(ა) ‎(ginebad(a)),,
vocative,გინებავ ‎(ginebav),,
Notes: archaic plurals might not exist.,,,
postpositions taking a dative case,singular,plural,
-ზე (on - ),გინებაზე ‎(ginebaze),,
-თან (near - ),გინებასთან ‎(ginebastan),,
-ში (in - ),გინებაში ‎(ginebaši),,
-ვით (like a - ),გინებასავით ‎(ginebasavit),,
postpositions taking a genitive case,singular,plural,
-თვის (for - ),გინებისთვის ‎(ginebistvis),,
-ებრ (like a - ),გინებისებრ ‎(ginebisebr),,
-კენ (towards - ),გინებისკენ ‎(ginebisḳen),,
-გან (from/of - ),გინებისგან ‎(ginebisgan),,
postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),გინებიდან ‎(ginebidan),,
-ურთ (together with - ),გინებითურთ ‎(ginebiturt),,
postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),გინებამდე ‎(ginebamde),,
