0,1,2,3
PIE roots,,,
*ker-,,,
*dewk-,,,
,Singular,Plural,Archaic plural
nominative,ჰერცოგი (herc'ogi),ჰერცოგები (herc'ogebi),ჰერცოგნი (herc'ogni)
ergative,ჰერცოგმა (herc'ogma),ჰერცოგებმა (herc'ogebma),ჰერცოგთა (herc'ogt'a)
dative,ჰერცოგს (herc'ogs),ჰერცოგებს (herc'ogebs),ჰერცოგთა (herc'ogt'a)
genitive,ჰერცოგის (herc'ogis),ჰერცოგების (herc'ogebis),ჰერცოგთა (herc'ogt'a)
instrumental,ჰერცოგით (herc'ogit'),ჰერცოგებით (herc'ogebit'),
adverbial,ჰერცოგად (herc'ogad),ჰერცოგებად (herc'ogebad),
vocative,ჰერცოგო (herc'ogo),ჰერცოგებო (herc'ogebo),ჰერცოგნო (herc'ogno)
Postpositions taking a genitive case,singular,plural,
-თვის (for - ),ჰერცოგისთვის,ჰერცოგებისთვის,
-ებრ (like a - ),ჰერცოგისებრ,ჰერცოგებისებრ,
-კენ (towards - ),ჰერცოგისკენ,ჰერცოგებისკენ,
-გან (from/of - ),ჰერცოგისგან,ჰერცოგებისგან,
Postpositions taking an adverbial case,singular,plural,
-მდე (up to - ),ჰერცოგამდე,ჰერცოგებამდე,
Postpositions taking a dative case,singular,plural,
-ზე (on - ),ჰერცოგზე,ჰერცოგებზე,
-თან (near - ),ჰერცოგთან,ჰერცოგებთან,
-ში (in - ),ჰერცოგში,ჰერცოგებში,
-ვით (like a - ),ჰერცოგივით,ჰერცოგებივით,
Postpositions taking an instrumental case,singular,plural,
-დან (from / since - ),ჰერცოგიდან,ჰერცოგებიდან,
-ურთ (together with - ),ჰერცოგითურთ,ჰერცოგებითურთ,
