0,1,2,3,4,5
Audio,,(file),,,
,singular,plural,,,
nominative,dama,damy,,,
genitive,damy,dam,,,
dative,damie,damom,,,
accusative,damę,damy,,,
instrumental,damą,damami,,,
locative,damie,damach,,,
vocative,damo,damy,,,
Chess pieces in Polish · bierki szachowe (layout · text),,,,,
,,,,,
król,"hetman, królowa, dama",wieża,"goniec, laufer","skoczek, koń, konik","pion, pionek"
