0,1,2
PIE root,,
*dʰewh₂-,,
Declension of døgg (singular only),,
f2s,singular,
indefinite,definite,
nominative,døgg,døggin
accusative,døgg,døggina
dative,døgg,døggini
genitive,døggar,døggarinnar
