0,1,2,3,4,5,6
Declension of rørsla,,,,,,
f1,singular,plural,,,,
indefinite,definite,indefinite,definite,,,
nominative,rørsla,rørslan,rørslur,rørslurnar,,
accusative,rørslu,rørsluna,rørslur,rørslurnar,,
dative,rørslu,rørsluni,rørslum,rørslunum,,
genitive,rørslu,rørslunnar,rørsla,rørslanna,,
arbeiðararørsla (labour movement)  fólkarørsla (people's movement)  fráhaldsrørsla (abstainer movement)  friðarrørsla (peace movement)  frælsisrørsla (liberation movement)  háskúlarørsla (historical movment of Grundtvig's folk high school),,"hugarørsla (thought, emotion)  kvinnurørsla (women's movement)  lívsrørsla (vital signs)  mótstøðurørsla (resistance movement)  ringrørsla (circular motion)  samvinnurørsla (co-operative movement)",,sinnisrørsla (excitation)  skótarørsla (scout movement)  tjóðskaparrørsla (national movement)  trúarrørsla (religious movement)  undirgrundarrørsla (underground movement)  ungmannafelagsrørsla (youth organisations' movement)  vekingarrørsla (revivalism),,"rørslubrekaður (physically handicapped)  rørsluleysur (motionless, akinetic)  rørslunerv (motor neuron)  rørsluorka (kinetic energy)  rørsluvøddi (skeletal muscle)"
