0,1,2
,singular,plural
absolute,һылыу,һылыуҙар
definite genitive,һылыуҙың,һылыуҙарҙың
dative,һылыуға,һылыуҙарға
definite accusative,һылыуҙы,һылыуҙарҙы
locative,һылыуҙа,һылыуҙарҙа
ablative,һылыуҙан,һылыуҙарҙан
