0,1,2,3,4,5,6
,singular,plural,,,,
,indefinite articulation,definite articulation,indefinite articulation,definite articulation,,
nominative/accusative,(un) pământ,pământul,(niște) pământuri,pământurile,,
genitive/dative,(unui) pământ,pământului,(unor) pământuri,pământurilor,,
vocative,pământule,pământurilor,,,,
alcalino-pământos  împământa  împământare  împământeni  împământenire,,nepământean  nepământesc  Pământ  pământean,,pământeană  pământeancă  pământenesc  pământesc,,pământiu  pământos  subpământean  suprapământesc
