0,1,2
abessive,chiqanniykichikninnaq,chiqanniykichikkunannaq
comparative,chiqanniykichikhina,chiqanniykichikkunahina
causative,chiqanniykichikrayku,chiqanniykichikkunarayku
benefactive,chiqanniykichikpaq,chiqanniykichikkunapaq
associative,chiqanniykichikpura,chiqanniykichikkunapura
distributive,chiqanniykichikninka,chiqanniykichikkunanka
exclusive,chiqanniykichiklla,chiqanniykichikkunalla
paykunap (their),singular,plural
nominative,chiqanninku,chiqanninkukuna
accusative,chiqanninkuta,chiqanninkukunata
dative,chiqanninkuman,chiqanninkukunaman
genitive,chiqanninkupa,chiqanninkukunap
locative,chiqanninkupi,chiqanninkukunapi
terminative,chiqanninkukama,chiqanninkukunakama
ablative,chiqanninkumanta,chiqanninkukunamanta
instrumental,chiqanninkuwan,chiqanninkukunawan
comitative,chiqanninkuntin,chiqanninkukunantin
abessive,chiqanninkunnaq,chiqanninkukunannaq
comparative,chiqanninkuhina,chiqanninkukunahina
causative,chiqanninkurayku,chiqanninkukunarayku
benefactive,chiqanninkupaq,chiqanninkukunapaq
associative,chiqanninkupura,chiqanninkukunapura
distributive,chiqanninkunka,chiqanninkukunanka
exclusive,chiqanninkulla,chiqanninkukunalla
