0,1,2,3
,singular,duoplural,plural
1st person,sheʼiinaʼ,niheʼiinaʼ,daniheʼiinaʼ
2nd person,neʼiinaʼ,niheʼiinaʼ,daniheʼiinaʼ
3rd person,beʼiinaʼ,,
4th person (3o),yeʼiinaʼ,,
4th person (3a),hweʼiinaʼ,,
