0,1,2,3,4,5
Other scripts,,,,,
Cyrillic,фил,,,,
Roman,fil,,,,
Perso-Arabic,فیل,,,,
,singular,plural,,,
absolute,fil,fillər,,,
definite accusative,fili,filləri,,,
dative,filə,fillərə,,,
locative,fildə,fillərdə,,,
ablative,fildən,fillərdən,,,
definite genitive,filin,fillərin,,,
Chess pieces in Azeri · şahmat fiquru (layout · text),,,,,
,,,,,
şah,vəzir,top,fil,at,piyada
