0,1,2,3
Conjugation of ağlamaq,Present continuous,Simple past,Future
Mən (I),ağlayıram,ağladım,ağlayacağam
Sən (You),ağlayırsan,ağladın,ağlayacaqsan
O (He/She/It),ağlayır,ağladı,ağlayacaq
Biz (We),ağlayırıq,ağladıq,ağlayacağıq
Siz (You),ağlayırsınız,ağladınız,ağlayacaqsınız
Onlar (They),ağlayırlar,ağladılar,ağlayacaqlar
