0,1,2
,singular,plural
absolute,yəhudi,yəhudilər
definite accusative,yəhudini,yəhudiləri
dative,yəhudiyə,yəhudilərə
locative,yəhudidə,yəhudilərdə
ablative,yəhudidən,yəhudilərdən
definite genitive,yəhudinin,yəhudilərin
